Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
CRWT,2301,0W1,5,3,,,1,,,,,,,1,3,,,,,,"Brazeal Garza, Lauren E",,,,,,lxb190011,lauren brazeal garza
CRWT,3354,5W2,,3,5,1,1,,,,,,,,,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg
CS,1134,1U1,11,7,1,1,1,,,,,,,,,,,,,,"Nagar, Anurag","Bhardwaj, Ayush",,,,,gxa120930,gordon arnold
CS,1136,1U1,7,3,1,3,1,1,2,,,,2,,1,,,,,,"Gupta, Neeraj K","Guo, Hung-Jui","Birashk, Amin",,,,gxa120930,gordon arnold
CS,1325,0U1,3,,2,3,7,5,2,3,,,1,1,,,,,,,"Paulk, Mark C","Hossen, Md Helal",,,,,mcp130030,mark paulk
CS,1334,0U1,10,7,4,4,1,,,,,,,,,,1,,,,"Nagar, Anurag","Lee, Jaeseong",,,,,axn112530,anurag nagar
CS,1335,5U1,8,5,5,2,2,,,,1,,,,,,,,,,"Erbatur, Serdar","Bansal, Rishita",,,,,sxe190003,serdar erbatur
CS,1336,0U1,3,2,1,1,6,2,6,1,,2,,,2,,,,,,"Gupta, Neeraj K","Birashk, Amin",,,,,gxa120930,gordon arnold
CS,1337,0U1,3,5,3,6,10,5,2,,,,,,,,,,,,"Dollinger, Scott M","Kushwaha, Saksham Singh",,,,,cshields,charles shields
CS,1337,5U1,2,7,,3,3,1,,,2,,,,3,,,,,,"Gupta, Neeraj K","Khargonkar, Ninad Arun",,,,,cid021000,chris davis
CS,2305,5U1,1,10,6,5,6,3,1,,2,1,,,,,,,,,"Davis, Chris I","Cai, Yuchen",,,,,tfarage,timothy farage
CS,2336,0U1,,3,1,3,5,,1,,,,1,,,,,,1,,"Min, Richard K","Hossen, Md Helal",,,,,kkhan,ziaullah khan
CS,2336,5U1,4,2,7,1,4,4,2,1,1,,1,,,,,,,,"Khan, Kamran Z","Mahmud, Saif Uddin","Rong, Xiaokai",,,,kkhan,ziaullah khan
CS,2340,0U1,10,3,4,3,1,1,3,1,1,,3,,3,,,,,,"Karami, Gity","Rathnasuriya, Ravishka S",,,,,kjm160430,karen mazidi
CS,2340,0U2,3,,3,,,3,1,2,,1,,,2,,,,,,"Zhao, Yi","Rathnasuriya, Ravishka S",,,,,zhao,yi zhao
CS,3305,0U1,1,5,2,6,2,1,1,,,,,,1,,,,,,"Davis, Chris I","Hatfield, Cody R",,,,,tfarage,timothy farage
CS,3305,0W1,1,4,3,1,4,,,3,,,,,,,,,,,"Farage, Timothy P","Cai, Yuchen",,,,,mns086000,meghana satpute
CS,3305,0W2,3,17,6,8,5,,,,,,1,,,,,,,,"Farage, Timothy P","Rong, Xiaokai",,,,,mns086000,meghana satpute
CS,3341,0U1,,1,1,2,4,3,,4,3,2,2,3,1,,,,,,"Guo, Huizhen","Goel, Jaidev",,,,,tgw100020,tristan whalen
CS,3345,0U1,1,5,3,2,,2,1,,3,,,,1,,,,,,"Zhao, Yi","Khargonkar, Ninad Arun",,,,,ozbirn,greg ozbirn
CS,3354,0U1,1,2,1,6,4,4,3,2,2,1,3,,,,,,,,"Paulk, Mark C","Guo, Hung-Jui",,,,,mxn143230,mehra borazjany
CS,3377,0U1,3,8,11,3,5,2,3,2,,1,,,,,,,,,"Karami, Gity",Jishnu J,,,,,gxk180009,gity karami
CS,4141,6U1,4,6,1,3,1,,,,,,,,2,,,,,,"Nguyen, Nhut","Song, Zihe",,,,,nhutnn,nhut nguyen
CS,4141,6U2,7,8,2,,,1,,,,,,,,,,,,,"Nguyen, Nhut","Song, Zihe",,,,,nhutnn,nhut nguyen
CS,4337,0U1,7,3,6,2,4,,2,3,,3,3,,,,,,,,"Omer, Jalal S","Mahmud, Saif Uddin",,,,,cid021000,chris davis
CS,4341,0U1,4,3,2,5,6,3,,5,5,,,4,,,,,,,"Nguyen, Nhut","Omidi, Zahra",,,,,nhutnn,nhut nguyen
CS,4347,0U1,9,3,,3,4,1,1,2,,1,,,1,,,,,,"Omer, Jalal S","Wang, Zilong",,,,,exc067000,ebru cankaya
CS,4347,0U2,2,10,6,1,9,,,2,,,,,,,,,1,,"Khan, Kamran Z","Singhal, Yatharth","Wang, Zilong",,,,mgc013000,michael christiansen
CS,4348,0U1,,4,6,2,3,3,,,1,,,,1,,,,,,"Mittal, Neeraj","Hatfield, Cody R",,,,,sxb155530,
CS,4348,0U2,,1,3,4,10,2,1,1,3,,1,,1,,,,,,"Prakash, Ravi","Miao, Miao",,,,,axg173030,ravi prakash
CS,4349,0U1,3,6,1,3,5,2,2,3,,,,,,,,,,,"Chitturi, Bhadrachalam","Wang, Guanghua",,,,,exc067000,ebru cankaya
CS,4352,0S1,15,1,,,,,,,,,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick
CS,4352,0W1,2,7,9,7,3,1,1,,,,,,,,,,,,"Kumar, Pushpa S","Allu, Sai Haneesh",,,,,edo042000,erika orrick
CS,4365,0U1,2,,7,5,3,8,8,3,,,,,,,,,,,"Min, Richard K","Jiang, Kai",,,,,rkm010300,richard min
CS,4375,5U1,5,10,10,3,10,,,5,2,1,2,,,,,,,,"Khan, Kamran Z","Liu, Ximeng",,,,,kkhan,ziaullah khan
CS,4376,0U1,3,4,2,4,3,3,3,4,1,1,,1,,,,,,,"Chung, Lawrence","Li, Dongcheng",,,,,mcp130030,mark paulk
CS,4384,0U1,,6,5,8,10,4,2,,,,,,1,,,,,,"Erbatur, Serdar","Bansal, Rishita",,,,,cshields,charles shields
CS,4384,0U2,1,5,5,4,5,4,3,1,4,,,,,,,,,,"Davis, Chris I","Singhal, Yatharth",,,,,cid021000,chris davis
CS,4390,0U1,,12,,1,2,7,3,3,3,,1,4,1,,,,,,"Nguyen, Nhut","Li, Congzhou",,,,,kvl140030,khiem le
CS,5343,0U1,,4,,2,1,2,,2,,,,,,,,,,,"Gupta, Neeraj K","Amato, James C",,,,,nkg140130,neeraj gupta
CS,6301,0U1,,32,1,,,,,,,,,,,,,,,,"Thuraisingham, Bhavani M","Lee, Jaeseong",,,,,bxt043000,bhavani thuraisingham
CS,6314,5U1,,24,8,3,,,,,,,,,,,,,,,"Karami, Gity","Birashk, Amin",,,,,rkm010300,richard min
CS,6350,0U1,,40,20,2,,,,,,,,,,,,,1,,"Nagar, Anurag","Su, Ke",,,,,axn112530,anurag nagar
CS,6359,0U1,,3,3,8,1,1,,,,,,,,,,,,,"Chung, Lawrence","Bhardwaj, Ayush",,,,,mxn143230,mehra borazjany
CS,6364,0U1,,9,1,2,3,2,,1,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer
CS,6364,0U2,,12,3,3,5,3,1,,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer
CS,6375,5U1,,22,9,1,2,,,,,,,,,,,,,,"Nagar, Anurag","Amato, James C",,,,,haim,haim schweitzer
CS,6375,MU1,,7,3,,,,,,,,,,,,,,1,,"Nagar, Anurag",,,,,,axn112530,anurag nagar
CS,6378,0U1,,7,3,2,1,,,,,,,,1,,,,,,"Prakash, Ravi","Miao, Miao",,,,,nxm020100,neeraj mittal
CS,6385,0W1,,51,8,2,3,1,,,,,,,,,,,,,"Farago, Andras","Das, Souvik",,,,,farago,andras farago
ECON,2301,0U1,1,,,1,1,2,,2,2,,3,,1,,,,,,"Barua Soni, Prajyna P",,,,,,zxc151030,zhengyang chen
ECON,2302,5U1,,2,5,7,1,,2,1,1,,,,1,,,,,,"Lu, Yundi",,,,,,zxz110530,zeyu zhang
ECON,3381,0U1,1,6,3,1,4,1,1,1,,,,,,,,,,,"Grover, William C",,,,,,wcg071000,william grover
ECS,3390,051,3,2,4,1,,6,2,,,,,,,,,,,,"Glauser, Janece B",,,,,,lem150330,lindsay moore
ECS,3390,091,13,4,,,1,,,,,,,,1,,,,,,"Scally, Deborah A",,,,,,das,deborah scally
ECS,3390,0S1,14,,,1,1,,,,,,,,,,,,,,"Montgomery, Christina F",,,,,,cxr088000,christopher ryan
ECS,3390,0W1,7,7,3,,,,,,,,,,,,,,,,"Johnson, Janet L",,,,,,cxl085200,carie king
ECS,3390,0W2,1,12,1,1,1,,,,1,,,,,,,,,,"Johnson, Janet L",,,,,,das,deborah scally
ECSC,3177,0U1,,,,,,,,,,,,,,23,,,,,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
ECSC,4378,0U1,,10,,,,,,,,,,,,,,,,,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
ECSC,5177,0U1,,,,,,,,,,,,,,,,,1,195,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
ECSC,5179,0U1,,,,,,,,,,,,,,,,,,83,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
EE,3161,0W1,1,3,3,3,,,1,,,,,,,,,,,,"Mezenner, Rabah","Parchamdar, Baharealsadat",,,,,rxm129730,rabah mezenner
EE,3202,0U1,,2,4,1,1,2,1,,,,,,1,,,,,,"Kiasaleh, Kamran","Tayeb Naimi, Shideh","Uddin, Mohammed Belal",,,,kamran,kamran kiasaleh
EE,3301,0U1,1,,1,2,2,2,,1,1,,,,,,,,,,"Tacca, Marco","Kim, Eunjin",,,,,kamran,kamran kiasaleh
EE,3311,5U1,1,3,5,5,,,1,,1,,,,,,,,,,"Pourkamali Anaraki, Siavash","Han, Weijie",,,,,cms057000,carl sechen
EE,4203,0H1,3,1,,1,3,2,1,1,,,,1,,,,,,,"Kehtarnavaz, Nasser","Alam, Lamia",,,,,nxk019000,nasser kehtarnavaz
EE,4389,0U1,,10,,,5,,,,,,,,,,,,,,"Bhatia, Dinesh K","Parchamdar, Baharealsadat",,,,,dinesh,dinesh bhatia
EEMF,6372,5U1,,6,2,3,1,,,,,,,,,,,,,,"Tinker, Mark T",,,,,,mtinker,mark tinker
EEOP,6314,0H1,,13,3,,,,,,,,,,,,,,,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil
ENGR,2300,0W1,1,7,,2,4,1,3,2,2,,,,5,,,,,,"Akin, Bilal","Jena, Sritam",,,,,bxa123330,bilal akin
ENGR,3300,0U1,2,11,2,3,4,3,5,13,,,1,,,,,,,,"Ali, Mohammed Z","Ahmed, Sabrina",,,,,mohammed,ali mohammed
ENGR,3341,0U1,1,3,1,1,2,,,,1,,1,,,,,,,,"Fonseka, John P","Peng, Genchang",,,,,kjp,john fonseka
ENTP,3301,0U1,2,6,7,9,6,3,,,,,1,,,,,,,,"Nichols, Paul M",,,,,,sxg172931,steven guengerich
ENTP,6370,0W1,,7,11,12,13,2,,1,,,,,1,,,,,,"Kimzey, Jackie R","Shen, Jia",,,,,jxk092000,jackie kimzey
EPPS,2302,0W1,,3,3,1,2,1,,,,,,,,,,,,,"Yoon, Youngseok",,,,,,pva150330,prajakti akarte
EPPS,7V81,051,,12,,,,,,,,,,,,,,,,,"Ho, Ka-Yiu",,,,,,kxh022100,karl ho
FILM,1303,051,2,5,3,,,,,,,,,,,,,,,,"Shafek, Amal S","Khoshniat, Ahmad",,,,,ass106020,amal shafek
FILM,1303,0W1,7,3,6,4,4,,,,1,,1,,1,,,,,,"Almroani, Nouf Mfdhi H",,,,,,nma160130,nouf mfdhi almroani
FILM,2332,091,,2,1,3,4,2,,3,2,,2,1,1,,,,,,"Prakash, Arya",,,,,,exb210012,emily baker
FIN,3300,0W1,,15,,,13,,,6,,,1,,2,,,,,,"Lynch, Julie","Hamzeh, Alireza",,,,,jxl180030,julie lynch
FIN,3320,0U2,,10,8,,8,,,4,,,,,,,,,,,"Wen, Yaxin",,,,,,jxm158130,jeffrey manzi
FIN,3320,0W1,2,11,5,8,7,3,2,3,1,1,,,,,,,,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,3320,0W2,1,10,1,5,7,4,3,3,6,,,,3,,,,,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,3360,0W1,,9,7,8,11,3,1,2,1,,,,,,,,1,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
FIN,3365,0W1,2,6,3,6,10,2,1,2,1,,,,1,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,3390,0U1,5,3,5,1,4,3,2,1,4,2,2,7,1,,,,,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi
FIN,4080,091,,,,,,,,,,,,,,38,,2,,,"Nishi, Hirofumi",,,,,,sdp093020,
FIN,4080,0U1,,,,,,,,,,,,,,34,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,4300,0U1,3,,1,3,5,4,3,5,1,,,,,,,,,,"Oyima-Antseleve, Ndackyssa",,,,,,swx170030,
FIN,4310,0U1,1,2,3,5,2,2,3,1,,,,,,,,,,,"He, Jianyao",,,,,,jrm160330,jennifer murray
FIN,4380,0U1,1,6,3,2,,,,1,,,,,,,,,,,"Ballew, Gregory",,,,,,geb011100,gregory ballew
FIN,6301,0W1,,9,6,4,7,3,7,3,,,,,3,,,,3,,"Nishi, Hirofumi","Kurucak, Abdurrahman",,,,,tday,theodore day
FIN,6301,AW1,,7,1,1,1,,,,,,,,1,,,,,,"Minch, Lauren",,,,,,,lauren minch
FIN,6301,CW1,,27,8,,1,,,2,,,,,1,,,,,,"Minch, Lauren",,,,,,,lauren minch
FIN,6301,XU1,,18,2,3,,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6308,0W1,,7,,4,6,1,,,,,,,,,,,1,,"Lewin, Peter",,,,,,plewin,peter lewin
FIN,6322,0W1,,13,6,6,14,,2,1,,,,,,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,6352,5U1,,6,5,5,1,1,1,1,,,,,,,,,1,,"Davis, Richard L",,,,,,spring8,david springate
FIN,6353,0W1,,3,3,2,2,1,1,,,,,,1,,,,1,,"Baranchuk, Nina","Hamzeh, Alireza",,,,,nxb043000,nina baranchuk
FIN,4V80,593,,,,,,,,,,,,,,27,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,4V80,0U3,,,,,,,,,,,,,,24,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,51,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FTEC,6311,FH2,,1,2,,1,3,,,,,,,3,,,,,,"Scott, James",,,,,,jas076100,james scott
GEOS,1303,0W1,3,18,14,4,1,,,,,,,,,,,,,,"Griffin, William R","Walker, Sara C",,,,,pujana,ignacio pujana
GOVT,2305,0U1,2,1,1,1,,3,1,,1,,,1,1,,,,,,"Khan, Humza",,,,,,jgc130130,
GOVT,2305,0U2,6,10,5,1,2,,3,,,,,,,,,,,,"Widner, Katie",,,,,,rjl140330,ryan lux
GOVT,2306,0U1,,16,4,2,1,,,,,,,,1,,,,,,"Islam, Maria",,,,,,ckc150230,maria islam
GOVT,2306,0U2,,14,5,3,9,4,1,5,5,1,,1,1,,,,,,"Eaton, John M",,,,,,cxg172030,carlos gutierrez mannix
HDCD,6370,0H1,,12,,,,,,,,,,,,,,,,,"Tsai, En Chia A",,,,,,dme061000,donna ewing
HDCD,6385,0W1,,11,,,,,,,,,,,,,,,,,"Hunsley, Jana",,,,,,jxh220032,jana hunsley
HIST,1301,0W1,7,16,8,,1,1,3,,1,,,,1,,,,,,"Seidl-Staley, Ash J",,,,,,jxs072200,jeffrey schulze
HIST,1301,0W2,2,16,1,2,5,1,,2,1,,,,2,,,,,,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill
HIST,1302,0W1,5,15,34,34,30,14,8,3,8,1,3,,10,,,,,,"Schulze, Jeffrey M","Akhighu, Odegua M","Tijani, Kehinde O","Li, Ang",,,sdk200001,shulamith kang
HIST,4344,0W1,5,3,3,5,1,,,1,,,,,2,,1,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister
HIST,4378,0W1,4,16,,2,1,,,,,,,,,,,,,,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill
HLTH,1301,0W1,,2,2,2,3,2,,,,2,,1,3,,,,,,"Baetge, Claire",,,,,,cxb170330,claire baetge
HLTH,3300,0U1,,,5,3,6,6,6,3,5,,1,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,4304,0U1,,20,5,2,,1,,1,,,,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HMGT,3301,0U1,2,2,2,2,5,4,1,1,,1,,,,,,,,,"Robb, Horace A",,,,,,hxr220017,horace robb
HMGT,4090,091,,,,,,,,,,,,,,16,,1,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer
HMGT,4090,0U1,,,,,,,,,,,,,,10,,,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer
HMGT,6321,CH1,,20,,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,,,anne ghosh
HMGT,6325,0W1,,19,,,,,,,,,,,,,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
HMGT,6331,5U1,,28,,,2,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise
HMGT,6332,5U1,,5,5,14,3,2,2,1,,,,,1,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan
HMGT,6403,AH6,,20,1,,1,,,,,,,,,,,,,,"Kaiser, Robert C","Mccracken, John F",,,,,,robert kaiser
HMGT,6403,AS1,,34,,,,,,,,,,,,,,,,,"Mccracken, John F","Taylor, Donald E",,,,,,john mccracken
HMGT,6410,AS1,,43,,,,,,,,,,,,,,,,,"Taylor, Donald E","Convery, Paul",,,,,det190000,donald taylor
HMGT,4V90,0U3,,,,,,,,,,,,,,11,,,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer
IMS,3310,0U1,,5,2,2,10,1,4,4,1,,,,1,,,,,,"Henderson, Thomas C",,,,,,xxl133730,
IMS,3310,5W1,,16,1,8,12,,2,7,,1,1,,,,,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson
IMS,6304,AW1,,9,,,10,,,,,,,,,,,,1,,"Petrik, Peter",,,,,,,peter petrik
IMS,6316,GW1,,4,12,5,8,3,,,,,,,,,,,,,"Peinhardt, Clint W",,,,,,cwp052000,clint peinhardt
IMS,6354,GW1,,2,3,2,5,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,,gary reichmuth
IMS,6360,0W1,,20,18,11,14,3,1,1,,,,,,,,,1,,"Skuza, Agnieszka","Shen, Jia",,,,,kxs014600,kurt siklar
IMS,6365,0W1,,10,9,9,9,2,,1,,,,,,,,,,,"Woldu, Habte G","Lin, Tzu-Ying",,,,,wolduh,habte woldu
ISIS,3335,0W1,2,3,8,2,4,2,1,,,,,,,,,,,,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa
ISNS,2359,0W1,66,6,10,5,5,4,2,1,3,,,,2,,,,,,"Pujana, Ignacio",,,,,,pxs077000,prabin shilpakar
ISNS,2367,0W1,25,25,7,6,2,,1,,1,,,,2,,,,,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana
ISNS,2367,0W2,10,10,2,5,5,1,,,1,,,,2,,,,,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana
ITSS,3300,5U1,,15,3,9,6,3,2,3,4,3,2,1,,,,,,,"Owens, Sean M","Nalamothu, Sudheerbabu","Owens, Dawn M",,,,jxs124931,
ITSS,3311,5U1,,4,4,6,5,4,3,1,2,1,,2,,,,,,,"Maru, Vatsal K","Zhang, Hong",,,,,yxk130930,yeongin kim
ITSS,3390,5U1,,2,1,,2,3,1,,,,,2,2,,,,,,"Neal, Angela","Satao, Dipak V",,,,,vxa081000,vivek arora
ITSS,4090,091,,,,,,,,,,,,,,82,,,,,"Stephens, Timothy G",,,,,,bxk162230,timothy stephens
ITSS,4090,0U1,,,,,,,,,,,,,,74,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
ITSS,4300,5U1,3,5,12,6,7,4,1,1,1,,1,,1,,,,,,"Aria, Reza","Kumar, Sahejbir Singh",,,,,dmo130130,dawn owens
ITSS,4330,5U1,,1,1,6,7,5,2,1,1,,1,1,,,,,,,"Khan, Taimur A","Liu, Yihong",,,,,nxi110630,naser islam
ITSS,4340,0U1,,1,1,,7,4,2,3,1,,,,,,,,,,"Thompson, Luell O",,,,,,lot013000,luell thompson
ITSS,4351,5U1,,,7,6,6,2,3,1,,,,,,,,,,,"Pandian, Thiru","Mallipeddi, Srinaga Mouneeswar",,,,,gxs150130,gaurav shekhar
ITSS,4352,5U1,,2,8,1,3,3,1,,,,,,1,,,,,,"Neal, Angela","Satao, Dipak V",,,,,aan052000,angela neal
ITSS,4360,5U1,2,2,3,2,1,2,2,1,1,,,,,,,,,,"Ginevich, Rostislav A",,,,,,ndt180001,nambi thirumalai
ITSS,4370,5U1,,2,3,10,18,6,4,2,1,,2,1,,,,,,,"Young, John G",,,,,,jgy190000,john young
ITSS,4381,5U1,,11,9,9,9,3,2,1,2,1,,,1,,,,,,"Maru, Vatsal K","Satao, Dipak V",,,,,vkm220000,vatsal maru
ITSS,4V90,593,,,,,,,,,,,,,,21,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
ITSS,4V90,0U3,,,,,,,,,,,,,,50,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
LANG,3348,0S1,2,5,3,1,2,,,,,,,,,,,,,,"Hoki, Chieko",,,,,,cxh190009,chieko hoki
LIT,1301,0W1,16,5,2,3,2,,4,,,,,,,,,,,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao
LIT,2331,0W1,3,8,4,1,,,,1,,,,,,,,,,,"Johnson, Kevin W",,,,,,axk173530,alana king
LIT,3319,0W1,11,3,1,1,,,,,,,,,,,,,,,"Ingrao, Peter J",,,,,,mlm160630,manuel martinez
LIT,4329,0W1,4,,2,1,1,,1,1,,,,,2,,,,,,"Walker, Jason A",,,,,,jaw140030,jason walker
MAS,6009,0U1,,,,,,,,,,,,,,,,,,15,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield
MAS,6102,051,,,,,,,,,,,,,,,,,,28,"Robb, Horace A","Cirilo, Jason M","Wang, Jiyu",,,,nxj121730,neil johnson
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,32,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield
MATH,1314,0U1,,1,2,2,1,2,,,1,,,1,2,,,,1,,"Alvarado, Iris","Billah, Misha",,,,,mln018200,mylinh nguyen
MATH,1325,0U1,3,5,1,2,6,,4,,,,1,,2,,,,,,"Patel, Jigarkumar S","Babu, Ivin",,,,,hxg190020,huizhen guo
MATH,1325,5U1,,,3,,1,3,1,2,2,,,1,1,,,,1,,"Liu, Runzhou","Rakotovao, Minosoa Valerie Emmanuellah",,,,,cxl109120,changsong li
MATH,1326,0U1,,,4,1,2,,2,,1,1,,3,,,,,,,"Mussa, Derege H","Nuwagira, Brighton",,,,,cxl109120,changsong li
MATH,1326,0U2,3,4,,4,,3,,1,,,,,2,,,,,,"Duruoha, Adannah","Oyekan, Oluwadamilola A",,,,,bcm052000,brady mccary
MATH,2413,0S1,2,1,,1,1,,,,2,,1,,2,,,,,,"Nguyen, Mylinh T","Fatema, Saba","Yang, Haopeng",,,,vish,viswanath ramakrishna
MATH,2413,0U1,,1,,1,3,2,2,4,1,1,2,1,7,,,,,,"Aman, Kelly C","Das, Richik","Guan, Ruofei","Chen, Huiyi","Sitaula, Hari P",,mma110020,mohammad akbar
MATH,2413,0U2,1,,,1,,1,2,2,1,,,,2,,,,,,"Nguyen, Mylinh T","Aman, Kelly C","Guan, Ruofei","Das, Richik","Chen, Huiyi","Sitaula, Hari P",ila180000,iris alvarado
MATH,2414,0U1,1,3,2,1,4,1,3,4,3,,3,,3,,,,1,,"Ahsan, Mohammad K",,,,,,kxa143530,kelly aman
MATH,2414,0U2,1,,2,3,3,4,1,3,3,3,2,,6,,,,2,,"Ahsan, Mohammad K",,,,,,kxa143530,kelly aman
MATH,2415,0U1,1,1,3,1,7,1,,1,,,2,,,,,,,,"Dahal, Rabin",,,,,,rxd153030,rabin dahal
MATH,2415,0U2,,7,2,1,2,,2,1,,,,1,,,,,,,"Dahal, Rabin",,,,,,mma110020,mohammad akbar
MATH,2417,0U1,,1,2,2,2,3,2,1,2,1,,1,4,,,,,,"Sultana, Nasrin","Sarkar, Soham","Cao, Jianpeng",,,,mka120030,mohammad ahsan
MATH,2418,0U1,8,1,,,,1,,1,1,2,1,,1,,,,,,"Murza, Adrian C","Smith, Jared","Mrad, Preskella","Ghanem, Ziad G","Harikumar, Rohin","Williams, Matthew A",rxd153030,rabin dahal
MATH,2418,0U2,6,2,1,3,1,2,3,1,4,1,,,3,,,,,,"Ramakrishna, Viswanath","Ghanem, Ziad G","Mrad, Preskella","Smith, Jared","Williams, Matthew A","Harikumar, Rohin",rxd153030,rabin dahal
MATH,2419,0U1,,3,,,,,,4,10,,,,,,,,,,"Eydelzon, Anatoly","Zhen, Zhiwei","Mitra, Arnaja","Zagvozdkin, Andrei",,,axe031000,anatoly eydelzon
MATH,2420,0U1,2,2,1,1,1,5,1,2,3,,2,,,,,,,,"Makarenkov, Oleg","Malhotra, Sakshi","Sechkin, Georgii",,,,vish,viswanath ramakrishna
MATH,3351,0U1,3,2,,,1,2,1,1,1,,1,,1,,,,,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan",,,,,axe031000,anatoly eydelzon
MECH,2310,051,1,3,2,1,2,1,1,,,,,1,,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban
MECH,2330,051,2,3,4,2,2,,,2,4,,1,,,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban
MECH,3105,1W1,8,4,2,2,2,3,3,1,,1,1,,1,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios
MECH,3305,0W1,3,4,5,7,5,2,,1,1,,1,,1,,,,,,"Rios, Oziel",,,,,,dzf091000,dani fadda
MECH,3310,051,,7,,1,,,1,,,,,1,,,,,,,"Anderson, William C",,,,,,wca140030,william anderson
MECH,3315,0U1,,2,6,7,1,4,1,1,,,,,,,,,,,"Leonardi, Stefano",,,,,,sxl139330,stefano leonardi
MECH,3320,0W1,1,4,5,,8,6,5,2,4,,1,,,,,,,,"Fadda, Dani Z",,,,,,xxd161630,xianming dai
MECH,3340,0U1,1,5,3,4,4,5,2,1,,,1,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park
MECH,3350,0W1,2,5,3,1,1,,,,1,1,1,,,,,,,,"Rios, Oziel",,,,,,wxp103020,wooram park
MECH,3351,0U1,1,1,3,1,3,1,2,,,1,,,,,,,,,"Patel, Apurva R",,,,,,arp210010,apurva patel
MECH,4340,0U1,1,2,3,1,2,,1,1,,,,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park
MECH,4381,0U1,,4,2,7,5,,,1,,,,,,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,,rxh124630,robert hart
MECH,4382,0U1,,6,,,8,7,6,4,,,,,,,,,,,"Summers, Joshua D","Patel, Apurva R",,,,,rxh124630,robert hart
MECH,4V95,0W1,,4,,,6,,,14,1,,,,1,,,,,,"Summers, Joshua D",,,,,,jxz156730,jie zhang
MECO,6303,0W1,,11,9,2,14,3,3,1,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin
MECO,6303,AW1,,18,4,2,,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser
