Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
EESC,6395,001,,23,2,,,,,,,,,,,,,,1,"Tamil, Lakshman","Tiryaki, Erhan",,,,,laxman,lakshman tamil
ENGR,2300,001,1,2,1,3,4,2,2,2,2,1,3,,5,1,1,,2,"Mezenner, Rabah","Mahmoud, Mohamed H",,,,,mohammed,ali mohammed
ENGR,2300,002,6,18,2,3,7,1,2,,1,,,,1,3,1,,5,"Heins, Matthew S","Han, Weijie",,,,,nxa028000,naofal al dhahir
ENGR,2300,003,1,4,2,4,5,1,,3,,,,,1,2,3,,0,"Mezenner, Rabah","Mahmoud, Mohamed H",,,,,nxa028000,naofal al dhahir
ENGR,2300,004,4,17,1,1,9,,,5,,,,1,3,5,,,1,"Ali, Mohammed Z","Leem, Seong-Gyun",,,,,bxa123330,bilal akin
ENGR,2300,005,1,15,2,2,7,3,1,1,,,,,2,3,1,,2,"Heins, Matthew S","Abbas, Farhat","Han, Weijie","Hassan, Rana A",,,laxman,lakshman tamil
ENGR,2300,006,,23,,2,10,1,1,5,,,1,,,4,,,2,"Ali, Mohammed Z","Upadhyay, Bhaskar R",,,,,cxb093000,carlos busso
ENGR,2300,007,,1,,2,4,2,2,1,2,,,,5,5,1,,0,"Mezenner, Rabah","Mohamed, Ahmed M",,,,,nxa028000,naofal al dhahir
ENGR,2300,008,,7,,2,2,1,,3,3,,1,,3,1,,,1,"Heins, Matthew S","Hassan, Rana A",,,,,msh130130,matthew heins
ENGR,2300,0W1,5,19,1,8,1,2,,2,4,,1,,1,4,2,,0,"Akin, Bilal","Li, Chen","Afshar, Mojtaba",,,,bxa123330,bilal akin
ENGR,2300,501,4,20,1,1,7,1,1,6,,,,,,7,,,2,"Ali, Mohammed Z","Helwa, Sherief M","Mohamed, Ahmed M",,,,axk144831,amir khoobroo
ENGR,3300,001,,2,,,8,,,6,5,,1,,3,8,7,,0,"Lee, Jung S","Hossain Bhuiyan, Md Emran","Si, Qilin","Parvez, Mohammad Salman",,,jls032000,jung lee
ENGR,3300,002,,3,,,7,,,8,2,,4,,,13,5,,2,"Lee, Jung S","Baral, Ashwin Bhobani",,,,,kxc067000,kyeongjae cho
ENGR,3300,003,1,3,,,9,,,4,7,,3,,1,13,3,,1,"Lee, Jung S","Si, Qilin","Parvez, Mohammad Salman","Hossain Bhuiyan, Md Emran",,,jls032000,jung lee
ENGR,3300,004,8,6,7,3,1,1,1,,4,,1,1,1,9,2,,0,"Saad, Ricardo E","Nourmohamadi, Hesam",,,,,mvf100020,massimo fischetti
ENGR,3300,005,2,4,4,3,5,4,2,2,2,,,1,,12,3,,1,"VanDenberghe, William","Singh, Vidushi",,,,,rsaad,ricardo saad
ENGR,3300,006,,1,,1,7,4,,2,3,,1,,3,9,8,,5,"Florence, James M","Wang, Zhen",,,,,rsaad,ricardo saad
ENGR,3300,007,,2,,,6,4,,7,3,,1,,1,7,4,,4,"Florence, James M","Goswami, Pingakshya",,,,,jls032000,jung lee
ENGR,3300,501,,,,,,,,3,7,,5,,2,11,10,,3,"Lee, Jung S","Tiryaki, Erhan","Xie, Hao",,,,mvf100020,massimo fischetti
ENGR,3341,001,,8,2,1,5,4,2,6,3,,3,,3,6,5,,6,"Gelb, Lev D","Mosur Saravana Murthy, Lakshmi Narayanan","Shamsi, Zeshaan",,,,kxm156530,kathleen myers
ENGR,3341,002,8,3,7,4,7,4,5,2,2,,,,,9,,,2,"Saquib, Mohammad","Olee, Shakil Mahmud",,,,,mohammed,ali mohammed
ENGR,3341,003,5,14,6,5,7,7,1,1,2,,1,,,3,,,1,"Saquib, Mohammad","Olee, Shakil Mahmud",,,,,ldg102020,lev gelb
ENGR,3341,004,7,7,8,9,4,5,,3,,,2,,1,,,,3,"Nosratinia, Aria","Uddin, Mohammed Belal",,,,,saquib,mohammad saquib
ENGR,3341,005,,9,1,2,12,4,1,2,4,,2,,,9,4,,3,"Gelb, Lev D","Mosur Saravana Murthy, Lakshmi Narayanan","Shamsi, Zeshaan",,,,ldg102020,lev gelb
ENGR,3341,0W1,4,6,6,4,3,4,1,2,1,1,1,2,2,8,5,,3,"Myers, Kathleen","Alexander, Ritzia V",,,,,kxm156530,kathleen myers
ENGR,3341,0W2,,3,8,,6,4,4,1,2,,1,1,6,11,2,,5,"Myers, Kathleen","Alexander, Ritzia V",,,,,kxm156530,kathleen myers
ENGY,3302,001,1,13,4,,,1,,,1,,,,,,,,1,"Sibley, Daniel C","Wendel, Alexa P",,,,,dcs170002,daniel sibley
ENTP,3301,001,2,13,8,12,6,5,1,1,1,,,,1,8,,,0,"Choi, Emily","Kwon, Jung Hyun",,,,,rgw091000,robert wright
ENTP,3301,002,2,13,14,7,7,4,,,,,,,1,7,1,,1,"Choi, Emily","Kwon, Jung Hyun",,,,,jxk092000,jackie kimzey
ENTP,3301,004,5,7,18,5,6,7,,,,,,,1,2,1,,5,"Nichols, Paul M",,,,,,rgw091000,robert wright
ENTP,3301,005,,7,,2,13,3,,,2,,3,,5,7,,,2,"Kimzey, Jackie","Satyavolu, Ramana Sai Sri Harsha",,,,,jxk092000,jackie kimzey
ENTP,3301,0W1,,20,,,19,,,1,,,,,1,5,,,3,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,3320,001,,,7,7,,,,,,,,,,,,,0,"Peck, Paul S",,,,,,rgw091000,robert wright
ENTP,3360,001,,1,2,2,5,,,2,,,,,,5,,,1,"Park, Haemin","Yeo, Yundong",,,,,mfp013000,madison pedigo
ENTP,3360,002,,1,1,1,3,3,,1,,,,,,3,,,2,"Park, Haemin","Yeo, Yundong",,,,,mfp013000,madison pedigo
ENTP,4311,001,,19,,,20,,,4,,,,,2,7,1,,2,"Shah, Rajiv","Welbourne Eleazar, Miranda J",,,,,rxs079000,rajiv shah
ENTP,4320,501,6,5,15,6,4,4,,2,,,,,,4,,,2,"Peck, Paul S",,,,,,rgw091000,robert wright
ENTP,4340,501,3,30,36,21,26,13,5,6,4,,7,,2,39,11,,5,"Wright, Robert G","Briseno, Joselyn A","Sardana, Chirag",,,,rgw091000,robert wright
ENTP,4360,001,3,4,7,4,4,1,1,,1,,,,,2,,,1,"Choi, Emily","Kwon, Jung Hyun",,,,,rgw091000,robert wright
ENTP,6370,0W1,,10,7,1,5,1,1,,,,,,,,,8,0,"Kimzey, Jackie","Satyavolu, Ramana Sai Sri Harsha",,,,,jxk092000,jackie kimzey
ENTP,6370,501,,5,5,,7,,,,,,,,,,,4,0,"Kimzey, Jackie","Satyavolu, Ramana Sai Sri Harsha",,,,,jxk092000,jackie kimzey
ENTP,6375,501,,5,3,1,1,1,,,,,,,,,,1,0,"Shah, Rajiv","Welbourne Eleazar, Miranda J",,,,,rxs079000,rajiv shah
ENTP,6378,501,,6,4,1,2,,,,,,,,,,,2,0,"Park, Haemin","Yeo, Yundong",,,,,hxp174230,haemin park
ENTP,6394,XS1,,10,8,1,9,,,,,,,,,,,5,0,"Kimzey, Jackie","Satyavolu, Ramana Sai Sri Harsha",,,,,jxk092000,jackie kimzey
ENTP,6398,501,,18,7,6,4,1,,,,,,,,,,7,0,"Shah, Rajiv","Welbourne Eleazar, Miranda J",,,,,rxs079000,rajiv shah
ENVR,2302,0W1,3,,3,1,1,2,,2,,,,,1,3,,,0,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings
EPCS,2200,001,,37,11,7,10,,1,1,,,,,,13,,,5,"Bennett, Terrell R",,,,,,trb052000,terrell bennett
EPCS,3200,001,,11,1,2,1,,,,,,,,,,,,0,"Bennett, Terrell R",,,,,,trb052000,terrell bennett
EPPS,2301,001,14,9,10,3,5,4,1,1,1,1,,,4,4,4,,9,"Parker, Misty D","Noe, Ricardo",,,,,jjc150830,jacquelyn cheun
EPPS,2301,002,,10,6,7,2,,2,1,,3,,1,,1,,,1,"Taden, John",,,,,,axk124331,alisha kim
EPPS,2301,0W1,9,2,3,5,2,3,,,,,,1,6,4,2,,2,"Kosiewicz, Holly","Noor, Muhammad Zeeshan",,,,,hxk200027,holly kosiewicz
EPPS,2302,001,2,8,1,2,6,1,,1,,2,2,,2,3,,,2,"Dean, Denis J",,,,,,sxm123731,
EPPS,2302,003,,21,7,3,6,1,1,,2,,,,4,,2,,3,"Bray, Timothy M",,,,,,axp121731,agustin mendizabal
EPPS,6313,501,,36,,,2,,,,,,,,1,,,,1,"Grover, William C",,,,,,exg131830,evgenia gorina
EPPS,6316,501,,6,5,6,2,2,,2,,,,,,,,,1,"D'Orazio, Vito",,,,,,jxh134630,james harrington
EPPS,6323,001,,9,3,1,1,,,1,,,,,,,,1,1,"Ho, Karl",,,,,,kxh022100,karl ho
EPPS,6354,001,,5,2,3,,,,,,,,,,,,,0,"Ho, Karl",,,,,,kxh022100,karl ho
EPPS,7304,0H1,,,3,4,2,1,,,,,,,,,,1,0,"Fass, Simon",,,,,,fass,simon fass
EPPS,7316,001,,1,10,2,,,,,,,,,,,,,1,"Brandt, Patrick",,,,,,pxb054000,patrick brandt
FILM,1303,001,15,6,4,5,4,1,,1,,,1,,3,3,2,,3,"Almroani, Nouf Mfdhi H",,,,,,eba130130,eman al habashneh
FILM,1303,002,29,6,2,1,,2,1,2,,,,2,1,2,1,,0,"Shafek, Amal S",,,,,,exb210012,emily baker
FILM,2332,001,1,1,7,14,9,12,11,10,3,2,3,6,15,4,9,,7,"Petty, John E","Wensel, Laurence L",,,,,amclean,adrienne mclean
FILM,2332,0W1,17,15,22,17,12,4,4,,1,1,,1,3,6,7,,8,"Dillard, Clayton","Lyon, Tara L",,,,,cxd190016,clayton dillard
FILM,3321,001,5,5,2,12,9,3,4,2,,,,,1,2,,,3,"McLean, Adrienne L",,,,,,amclean,adrienne mclean
FILM,3342,001,1,11,3,5,2,,,1,1,2,,,4,,,,2,"Warren, Shilyh J",,,,,,sjw120030,shilyh warren
FIN,3300,001,,33,,,7,,,5,,,,,6,4,1,,4,"Lynch, Julie","Kandoi, Sidharth",,,,,rxg112530,randall guttery
FIN,3305,002,,8,2,,9,,,5,,,3,,3,6,1,,3,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery
FIN,3305,003,,7,4,,9,3,,1,,,,,3,11,,,2,"Guttery, Randall","Wen, Yaxin",,,,,gad075000,george decourcy
FIN,3320,001,,9,8,9,12,,3,5,,,1,,,8,2,,3,"Wang, Pingle","Smith, Jake A",,,,,sxk158231,pingle wang
FIN,3320,002,1,3,7,,12,2,,1,6,,2,,2,16,1,,5,"Cordell, David M","Kambiri, Prerak",,,,,xxz137630,xiaofei zhao
FIN,3320,003,2,4,5,1,7,3,1,,4,,5,,1,12,5,,7,"Cordell, David M","Kambiri, Prerak",,,,,xxz137630,xiaofei zhao
FIN,3320,004,,2,4,1,9,1,1,1,2,,2,,2,17,2,,8,"Cordell, David M","Kambiri, Prerak",,,,,mxf130830,mahdi fahimi
FIN,3320,005,4,8,17,6,4,5,3,1,2,1,,,1,5,2,,1,"Mace, Christopher",,,,,,sdp093020,
FIN,3320,008,3,5,6,7,4,,,3,2,2,1,3,,17,5,,2,"Gurun, Ayfer","Lee, Pil-Seng",,,,,gad075000,george decourcy
FIN,3320,009,8,6,9,5,1,2,3,,2,1,,2,4,11,3,,2,"Mace, Christopher",,,,,,fwa012000,
FIN,3320,010,,6,6,11,10,2,2,,1,,,,,6,,,4,"Khanapure, Revansiddha B","Le, Thu N",,,,,sdp093020,
FIN,3320,011,,20,,,16,,,1,,,,,,22,,,1,"Li, Jun","Zhu, Yifan",,,,,dmc012300,david cordell
FIN,3320,013,,24,,,13,,,5,,,,,,17,,,0,"Li, Jun","Zhu, Yifan",,,,,jxl128031,jun li
FIN,3320,014,,12,7,5,6,2,,7,,,,,,14,1,,4,"Wang, Pingle","Smith, Jake A",,,,,jxm158130,jeffrey manzi
FIN,3320,0W1,1,22,2,,11,3,,2,1,,,1,,15,1,,0,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,3320,0W2,2,12,5,2,12,2,1,3,,,1,1,1,16,,,2,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,3320,501,,5,6,8,8,4,3,1,1,,,,1,5,,,4,"Khanapure, Revansiddha B","Le, Thu N",,,,,xxz137630,xiaofei zhao
FIN,3320,HON,5,21,4,2,2,,,,,,,,1,19,,,0,"Peabody, Stephen D",,,,,,sdp093020,
FIN,3330,001,4,24,,1,,,,,,,,,,,,,0,"Peabody, Stephen D","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3330,002,1,15,,2,6,3,2,5,1,,,,,15,,,1,"Manzi, Jeff","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3330,003,2,15,2,2,11,2,,3,2,,,,,13,2,,4,"Manzi, Jeff","Tennyson, Sephode P",,,,,kxg122730,kevin green
FIN,3330,004,7,27,,1,,,,,,,,,,1,,,0,"Peabody, Stephen D","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3340,001,28,15,,1,,2,,,,,,,,1,,,1,"Molina, Stephen","Wendel, Alexa P",,,,,sxm163630,stephen molina
FIN,3350,001,,6,21,5,6,,,2,2,,,,2,4,4,,4,"Xia, Han","Zhao, Yabo",,,,,axr150331,alejandro rivera mesias
FIN,3350,002,,7,9,7,7,,1,,,,,,2,12,4,,5,"Xia, Han","Zhao, Yabo",,,,,fwa012000,
FIN,3360,001,,3,4,7,5,,,4,,,,,2,3,,,2,"Park, Haemin","Yeo, Yundong",,,,,mfp013000,madison pedigo
FIN,3360,002,,6,1,12,6,1,3,3,,,,,,8,1,,3,"Park, Haemin","Yeo, Yundong",,,,,mfp013000,madison pedigo
FIN,3365,001,7,8,3,1,6,5,,4,,1,1,,1,6,,,1,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,3370,001,3,9,16,6,1,1,,,1,,1,,1,5,,,2,"Haynes, Steven","Kandoi, Sidharth",,,,,dlr150330,debra richardson
FIN,3380,001,4,3,5,9,6,,1,3,1,1,3,2,,17,4,,0,"Gurun, Ayfer","Lee, Pil-Seng",,,,,axg119030,ayfer gurun
FIN,3380,002,3,3,5,4,5,1,,1,1,1,2,1,,13,3,,0,"Gurun, Ayfer","Lee, Pil-Seng",,,,,axg119030,ayfer gurun
FIN,3390,001,12,10,4,6,6,4,,1,1,,1,,,8,2,,3,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,002,20,9,5,4,2,2,,,3,,,1,,2,,,2,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,003,12,7,11,4,1,4,,1,,,,,,7,1,,0,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,005,,3,3,2,3,,,,3,,,,1,15,1,,3,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur
FIN,3395,501,,8,9,,3,4,1,,2,,1,,,13,,,2,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,jxn125330,jeff noland
FIN,4300,001,,8,7,4,4,2,2,1,1,,,,,16,,,2,"Khanapure, Revansiddha B","Le, Thu N",,,,,jdf170030,jack furst
FIN,4300,002,3,7,4,4,1,5,,,1,2,,,1,19,,,3,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,kdw061000,kelsey wei
FIN,4300,003,1,4,2,1,3,2,1,,1,1,,1,1,8,,,4,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,kdw061000,kelsey wei
FIN,4300,501,,2,1,1,1,1,2,,,,,,1,12,2,,2,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,kdw061000,kelsey wei
FIN,4305,001,2,5,8,4,3,1,,1,1,,,,,3,,,0,"Zhao, Feng","Wen, Yaxin",,,,,jxm158130,jeffrey manzi
FIN,4310,001,5,4,10,8,7,,3,3,4,1,,,3,9,,,1,"Hasler, Michael","Hamzeh, Alireza",,,,,jmm172030,jean marie meier
FIN,4310,002,1,4,13,10,4,4,1,3,2,,,1,,13,1,,1,"Hasler, Michael","Hamzeh, Alireza",,,,,fwa012000,
FIN,4310,501,,16,,1,,3,1,2,3,,,1,1,5,,,2,"Yang, Hang",,,,,,jmm172030,jean marie meier
FIN,4313,001,,8,3,1,,,,,,,,,,1,1,,0,"Sibley, Daniel C","Wendel, Alexa P",,,,,sxm163630,stephen molina
FIN,4321,501,,6,1,,14,1,,4,1,,1,,,3,1,,1,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock
FIN,4333,501,2,2,2,1,1,1,,,1,,,,,,,,3,"Haynes, Steven",,,,,,dlr150330,debra richardson
FIN,4337,501,,4,4,1,1,,,1,,,,,,1,,,0,"Ballew, Gregory E",,,,,,jan170230,joseph nketia
FIN,4340,001,,8,2,5,1,1,1,1,1,1,,,3,,2,,2,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,swx170030,
FIN,4345,001,8,38,,7,2,1,,,,1,,,,2,,,0,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma
FIN,4390,001,24,,,,,,,,,,,,,,,,0,"Manzi, Jeff","Treece, Gregory A",,,,,jxm158130,jeffrey manzi
FIN,6301,0W1,,45,,,7,,,,,,,,,,,3,4,"El-Ashmawi, Amal H",,,,,,tday,theodore day
FIN,6301,501,,13,9,8,6,1,,,,,,,1,,,5,1,"Nanda, Vikram K","Guo, Shujian",,,,,sxx150930,steven xiao
FIN,6301,502,,8,2,9,2,,,,,,,,1,,,3,0,"Nanda, Vikram K","Guo, Shujian",,,,,sxx150930,steven xiao
FIN,6301,AW1,,11,5,4,4,,,1,,,,,,,,1,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6301,MBP,,17,7,6,7,,,,,,,,,,,7,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6307,501,,35,11,4,3,1,2,,,,,,2,,,2,2,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma
FIN,6310,501,,4,3,5,2,,,,,,,,,,,5,1,"Khanapure, Revansiddha B","Le, Thu N",,,,,yexiaoxu,yexiao xu
FIN,6314,001,,9,3,4,,,,,,,,,,,,,0,"Zhao, Feng","Wen, Yaxin",,,,,jxm158130,jeffrey manzi
FIN,6315,0W1,,7,1,5,1,,,1,,,,,,,,2,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
FIN,6316,501,,10,2,3,1,1,,,,,,,,,,4,0,"Springate, David J",,,,,,cxv141430,christian von drathen
FIN,6318,501,,8,6,6,3,1,,,,,,,,,,10,2,"Xu, Yexiao","Wen, Yaxin",,,,,tday,theodore day
FIN,6321,501,,13,,,7,1,,1,,,,,2,,,,0,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery
FIN,6322,0W1,,20,3,3,4,,,1,,,,,1,,,4,0,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,6325,501,,14,4,3,4,,1,,,,,,,,,4,0,"Xia, Han","Zhao, Yabo",,,,,kls110030,ken smith
FIN,6335,501,,6,9,7,,,,,,,,,,,,8,1,"Sibley, Daniel C","Wendel, Alexa P",,,,,dcs170002,daniel sibley
FIN,6350,001,,5,2,1,,1,,,,,,,1,,,4,2,"Baranchuk, Nina",,,,,,nxr160930,nasir rahman
FIN,6352,001,,,6,3,1,1,,,,,,,,,,4,2,"von Drathen, Christian",,,,,,tday,theodore day
FIN,6353,501,,28,20,4,2,,1,,,,,,,,,7,1,"Zhang, Huibing","Guo, Shujian",,,,,tday,theodore day
FIN,6356,501,,7,3,1,1,,,,,,,,,,,2,0,"Springate, David J",,,,,,rld170030,richard davis
FIN,6360,501,,15,6,7,2,2,1,3,,,,,,,,3,1,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,axs125732,alessio saretto
FIN,6366,501,,12,1,2,3,,,,,,,,,,,2,0,"Xiao, Steven",,,,,,axg119030,ayfer gurun
FIN,6368,001,,6,7,1,,,,,,,,,,,,,0,"Ma, Liping","Sharma, Abhishek",,,,,nxr160930,nasir rahman
FIN,6368,GW1,,8,1,1,,1,,,,,,,,,,,0,"Ayres, Jeffrey A",,,,,,jaa014500,jeffrey ayres
FIN,6392,001,,5,2,7,3,1,1,,,,,,,,,6,0,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng
FIN,7330,001,,4,1,,3,,,1,,,,,,,,1,0,"Hasler, Michael",,,,,,hxz054000,huibing harold zhang
FIN,7340,501,,3,1,4,,,,,,,,,1,,,1,0,"Baranchuk, Nina",,,,,,nxb043000,nina baranchuk
FREN,1312,001,,12,,,,,,,,,,,,,,,1,"Fettouh, Maha K",,,,,,mkf101020,maha fettouh
FTEC,6303,FH1,,5,5,1,2,,,,,,,,,,,,0,"Xiao, Wenjing",,,,,,swx170030,wenjing xiao
FTEC,6311,FH1,,4,7,6,,,,,,,,,,,,,0,"Scott, James A",,,,,,jas076100,james scott
FTEC,6313,FH1,,2,4,3,1,,,,,,,,,,,,0,"Song, Liugen",,,,,,lxs190018,liugen song
FTEC,6319,FH1,,2,1,1,2,,3,,,,,,1,,,,0,"Lois, Brian",,,,,,,brian lois
GEOG,2302,0W1,2,1,5,1,2,2,1,1,2,1,,,3,,1,,1,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings
GEOG,3331,501,,5,4,3,6,1,1,,,,,,,2,1,,1,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,3370,501,3,11,6,12,2,1,3,1,3,,,,,,1,,2,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,3372,001,5,9,6,5,7,4,,3,,2,,,1,1,2,,1,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,4396,001,1,3,4,,4,,,,,,,,1,1,,,0,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOS,1103,103,1,3,3,2,2,,,1,,,,,,,,,0,"Griffin, William R","Akatakpo, Solomon O",,,,,griffin,william griffin
GEOS,1303,001,,3,4,6,11,2,1,1,1,2,2,1,1,2,2,,0,"Manton, William I",,,,,,griffin,william griffin
GEOS,1303,0W1,95,60,14,4,9,7,2,3,4,,1,,4,9,4,,3,"Pujana, Ignacio",,,,,,pujana,ignacio pujana
GEOS,1303,501,5,15,9,10,1,2,1,1,,,,,3,,,,2,"Griffin, William R","Vazquez-Olmeda, Aldwin S","Zhang, Yang",,,,griffin,william griffin
GEOS,1304,001,1,2,2,3,1,2,,,,,,,,,,,0,"Pujana, Ignacio","Creecy, Kathryn V","Vazquez-Olmeda, Aldwin S",,,,pujana,ignacio pujana
GEOS,2302,0W1,5,1,1,2,2,,1,,,,,,2,,2,,1,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings
GEOS,2310,001,1,3,3,1,2,,,1,,,,,,,,,0,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski
GEOS,3124,051,,5,,,1,1,,1,,,3,1,,1,,,0,"Finkelman, Robert B",,,,,,rbf051000,robert finkelman
GEOS,3434,001,3,,1,2,4,2,1,,1,,,,2,,,,0,"Pujana, Ignacio","Newman, Jordan W",,,,,pujana,ignacio pujana
GEOS,3470,0W1,1,,1,,2,1,,,,,,,2,,1,,2,"Pirouz, Mortaza","Hiss, Kevin A","Johnson, Samuel P",,,,mxp180004,mortaza pirouz
GEOS,4322,001,,,1,3,1,4,3,,,,,1,1,,,,0,"Manton, William I",,,,,,manton,william manton
GEOS,5375,501,,4,1,1,3,,,,,,,,,,,,1,"Stern, Robert","Wang, Ning",,,,,rjstern,robert stern
GISC,4325,001,4,5,1,,5,,,,,1,,,,1,1,,0,"Dean, Denis J","Wu, Yanan","Shi, Zheng",,,,bxd160430,brent dell
GISC,4326,001,4,1,1,2,2,1,,,,1,,1,,,,,1,"Chun, Yongwan","Yu, Xiaohe",,,,,hxk134230,
GISC,4386,0W1,4,1,1,2,1,,1,1,1,1,,,2,2,1,,1,"Cummings, Anthony R","Wu, Yanan",,,,,arc131030,anthony cummings
GISC,6317,5H1,,5,1,2,1,1,,2,,,,,,,,1,4,"Chastain, Bryan J","Kopru, Esad F",,,,,bjc062000,bryan chastain
GISC,6381,501,,5,2,1,,,,,,,,,1,,,,2,"Chun, Yongwan","Yu, Xiaohe",,,,,yxc070300,
GISC,6384,001,,6,1,2,1,1,,,,,,,1,,,,1,"Qiu, Fang","Venigalla, Lasya","Davenport, Miranda J",,,,ffqiu,fang qiu
GOVT,2305,001,11,14,37,21,20,18,4,11,3,2,5,2,14,13,3,,7,"Hadley, Travis","Shin, Hanna",,,,,pxl111020,patrick larue
GOVT,2305,002,,3,4,4,4,3,,7,3,4,1,,2,8,2,,4,"Lowry, Robert C",,,,,,pxl111020,patrick larue
GOVT,2305,0W1,80,66,31,27,25,6,5,9,2,2,1,1,13,19,3,,7,"Parker, Misty D","Noe, Ricardo",,,,,tlb056000,thomas brunell
GOVT,2305,0W2,5,18,14,4,8,3,2,3,,2,1,,7,3,1,,3,"Brandt, Patrick",,,,,,pxb054000,patrick brandt
GOVT,2305,501,,109,47,27,18,26,4,12,7,1,,2,12,22,2,,10,"Lux, Ryan J","Shi, Min",,,,,exl171930,evan lowe
GOVT,2306,001,1,16,13,7,13,3,4,2,5,3,5,1,6,6,6,,6,"Santoro, Lauren A","Chowdhry, Shivani",,,,,sxd168630,stephanie davis
GOVT,2306,002,,143,64,25,18,12,2,2,1,2,,,9,7,1,,4,"Lux, Ryan J","Shi, Min",,,,,exl171930,evan lowe
GOVT,2306,003,,16,9,6,5,1,1,1,3,1,,,4,,2,,1,"Eaton, John M",,,,,,sxd168630,stephanie davis
GOVT,2306,0W1,,35,33,13,17,13,3,4,2,3,,3,6,17,3,,3,"Elliott, Euel W","Mutesi, Mireille",,,,,eelliott,euel elliott
GOVT,2306,0W2,,17,12,3,7,4,1,2,,,,,,1,1,,3,"Elliott, Euel W","Mutesi, Mireille",,,,,eelliott,euel elliott
GOVT,2306,0W3,51,107,56,26,21,5,5,7,1,1,1,1,2,9,2,,5,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker
GOVT,2306,0W4,27,35,46,21,15,7,1,2,2,1,1,1,6,12,1,,4,"Hadley, Travis","Shin, Hanna",,,,,txh180023,travis hadley
GOVT,2306,HH1,3,9,5,1,1,,,,,,,,1,3,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow
GOVT,2306,HN1,,23,1,1,,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard","Mutesi, Mireille",,,,dougdow,douglas dow
GST,2300,001,,8,5,4,1,,,,,,,,1,,3,,3,"Werhnyak, Larissa",,,,,,erins,erin smith
GST,3301,0W1,1,2,2,4,3,2,2,1,1,,1,,1,,,,0,"Prager, Karen","Williams, Denise D",,,,,kprager,karen prager
GST,4325,0W1,3,6,1,,2,1,,,,,1,,,2,1,,1,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson
HCS,6313,002,,7,1,2,4,,,,,,,,,,,,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman
HCS,6338,001,,11,,,,,,,,,,,,,,,0,"Kennedy, Kristen M","Lung, Tzu-Chen",,,,,kmk082000,kristen kennedy
HCS,6341,001,,30,5,5,1,,,,,,,,,,,,0,"Ploski, Jonathan E",,,,,,jep101000,jonathan ploski
HCS,7121,001,,,,,,,,,,,,,,,,30,0,"Rodriguez, Christa M",,,,,,sxk101000,sven kroener
