Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
CE,2310,501,9,9,5,3,2,1,1,2,1,,3,,2,,,,,,"Ahmed, Shaheen","Daneshnazar, Milad","Kim, Jeonghwan","Feng, Jinkun",,,dodge,nathan dodge
CE,2336,003,2,2,1,3,3,,,,,,,,2,,,,,,"Ricks, Brian",,,,,,jws130830,jason smith
CE,3161,051,1,8,9,6,2,,1,,,,,,,,,,,,"Mezenner, Rabah","Tariq, Zaid Bin","Chandra, Shreeram Suresh",,,,rxm129730,rabah mezenner
CE,3161,091,,1,4,3,6,1,2,1,,,,,2,,,,,,"Mezenner, Rabah","Chandra, Shreeram Suresh","Tariq, Zaid Bin",,,,rxm129730,rabah mezenner
CE,3201,001,6,14,4,,1,,,1,1,,2,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",,txn190011,tooraj nikoubin
CE,3201,002,2,11,2,,2,2,2,,1,,,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",,txn190011,tooraj nikoubin
CE,3202,002,4,6,2,,1,1,1,1,2,,,,,,,,1,,"Ahmed, Shaheen","Tayeb Naimi, Shideh","Parvez, Mohammad Salman","Nikfarjam, Hamed",,,overzet,lawrence overzet
CE,3303,001,3,9,3,2,2,,,4,3,2,2,3,6,,,,2,,"Kehtarnavaz, Nasser","Alam, Lamia",,,,,nxk019000,nasser kehtarnavaz
CE,3310,001,,4,,,,2,,,,,1,,2,,,,2,,"Tinker, Mark T","Ghosh, Prosenjit Kumar",,,,,jblee,jeong bong lee
CE,3311,002,1,4,,1,,3,,2,3,,2,,,,,,,,"Liu, Jin","Li, Xiaoyang","Mahbub, Mohammed Nahiyan",,,,jinliu,jin liu
CE,3311,003,1,3,2,2,6,1,,,,,,,1,,,,,,"Lee, Hoi","Yao, Yifan",,,,,hxl054000,hoi lee
CE,3320,001,6,7,3,3,3,3,3,1,1,,,,1,,,,,,"Pedram, Hossein","Abbas, Farhat","Kamalzadeh, Moojan",,,,dcc095020,diana cogan
CE,3320,002,6,7,3,3,3,1,3,2,2,,2,,,,,,1,,"Basu, Kanad","Kim, Jeonghwan",,,,,dinesh,dinesh bhatia
CE,3345,008,1,3,3,2,1,,,1,,,,,,,,,1,,"Erbatur, Serdar",,,,,,sxe190003,serdar erbatur
CE,4204,001,12,6,11,2,1,,,,,,,,,,,,,,"Young, Chadwin D","Jones, Colby W","Parvez, Mohammad Salman",,,,cdy120030,chadwin young
CE,4205,001,2,7,,,,,,1,,,,,1,,,,,,"Akin, Bilal","Jena, Sritam","Afshar, Mojtaba","Efe, Lutfu E",,,bxa123330,bilal akin
CE,4304,001,3,9,1,,3,,,1,4,,,,4,,,,1,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,,wps100020,william swartz
CE,4304,002,6,12,2,2,2,2,1,1,1,,,,1,,,,,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,,wps100020,william swartz
CE,4331,001,,13,1,,2,1,1,,,,1,,,,,,,,"Tamil, Lakshman S","Joglekar, Aditya S",,,,,laxman,lakshman tamil
CE,4348,501,5,3,16,8,6,3,,1,,,1,,,,,,,,"Mittal, Neeraj","De, Partha","Sipai, Sushila","Aggarwal, Alakh","Sakib, Md Nazmus",,rag150330,richard goodrum
CE,4370,001,9,5,3,5,4,,2,,2,,,,,,,,,,"Pedram, Hossein","Rashid, Md Imtiaz","Munia, Munawara Saiyara",,,,wps100020,william swartz
CE,4370,002,3,28,4,2,3,1,,1,,,,,1,,,,,,"Swartz, William P","Sathe, Chaitali Gajanan","Rashid, Md Imtiaz",,,,leb180000,
CE,4388,001,,17,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4388,002,,13,,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,,mtacca,marco tacca
CE,4389,001,1,6,3,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,,mtacca,marco tacca
CE,4389,004,1,7,2,2,,,,1,,,,,,,,,,,"Tacca, Marco",,,,,,skinner,neal skinner
CE,4389,005,1,8,4,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,skinner,neal skinner
CE,6301,001,,18,2,,3,1,2,2,,,,,,,,,,,"Swartz, William P","Ezechukwu, Dismas N","Afroz, Nosheen",,,,nourani,mehrdad nourani
CE,6302,001,,23,4,,1,,,,,,,,1,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,,trb052000,terrell bennett
CE,6303,001,,4,5,2,7,3,2,1,,,,,,,,,,,"Nourani, Mehrdad","Afroz, Nosheen",,,,,nourani,mehrdad nourani
CE,6304,001,,14,4,3,,,,1,,,,,,,,,,,"Pedram, Hossein","Zhao, Guangwei","Hashemi Esmaeilabad, Seyed Saeed",,,,gxm112130,yiorgos makris
CE,6306,501,,13,,,,,,,,,,,,,,,,,"Wang, Alice","Gao, Tianning",,,,,axw230018,alice wang
CGS,2301,0W1,14,12,7,7,3,1,2,1,1,1,,,,,,,1,,"Hooge, Kimberley D","Lilly, Lauren H",,,,,koh170030,kimberley orsten hooge
CGS,2301,HN1,4,4,,2,1,3,,1,,,1,,,,,,1,,"O'Toole, Alice J",,,,,,otoole,alice otoole
CGS,3361,001,8,2,1,,1,,,,,,,,,,,,,,"Roark, Dana A","Cortez, Jared I",,,,,gsw130130,gagan wig
CGS,3361,002,,1,,,3,,,5,,,,,3,,,,,,"Wig, Gagandeep S","Skolasinska, Paulina A",,,,,kls190004,kendra seaman
CGS,4320,001,1,5,1,2,3,,,,,,,,1,,,,2,,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk
CGS,4353,0W1,17,8,5,3,3,1,,,,1,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick
CHEM,1111,101,2,5,3,,1,5,2,1,2,1,1,,5,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,,nxa124430,nimali abeykoon
CHEM,1111,102,4,6,2,2,2,3,3,1,1,,,2,,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,103,12,5,5,1,1,1,2,,,,,,1,,,,,,"Qin, Yanping","Brown, Monet R",,,,,axk113330,
CHEM,1111,104,5,4,6,3,3,2,,1,,1,1,1,1,,,,,,"Tripathi, Kiran","Najjari, Aryan",,,,,nxa124430,nimali abeykoon
CHEM,1111,105,6,3,2,4,2,3,3,,,1,,,1,,,,,,"Tripathi, Kiran","Brown, Monet R",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,106,11,7,3,2,1,1,1,,,,1,,2,,,,,,"Qin, Yanping","Brown, Monet R","Najjari, Aryan",,,,axk113330,
CHEM,1112,101,19,2,3,1,1,2,,,,,,,1,,,,,,"Abeykoon, Nimali C","Budhathoki, Prakriti",,,,,yxq083000,yanping qin
CHEM,1112,102,11,8,4,2,3,2,,,,,,,,,,,,,"Tripathi, Kiran","Hoot, Robert E",,,,,yxq083000,yanping qin
CHEM,1112,103,9,4,3,2,1,3,2,2,1,,1,1,1,,,,,,"Tripathi, Kiran","Wicherts, Dylan M",,,,,sgavva,sandhya gavva
CHEM,1112,104,16,3,3,1,1,1,1,,1,,,,2,,,,,,"Tripathi, Kiran","Budhathoki, Prakriti",,,,,sgavva,sandhya gavva
CHEM,1112,105,12,9,1,4,1,1,,,1,,,,,,,,,,"Qin, Yanping","Hoot, Robert E",,,,,sgavva,sandhya gavva
CHEM,1112,106,17,9,2,,,,,,,,,,1,,,,1,,"Qin, Yanping","Nayak, Ritika",,,,,nxa124430,nimali abeykoon
CHEM,1112,107,17,7,4,1,,,,,,,,,,,,,,,"Anka, Fadwa H","Mir Sharifian, Arefehsadat",,,,,nxa124430,nimali abeykoon
CHEM,1112,108,18,4,2,2,,2,,,,,,2,,,,,,,"Anka, Fadwa H","Gupta, Rishabh",,,,,yxq083000,yanping qin
CHEM,1112,109,18,7,2,2,1,,,,,,,,,,,,,,"Hashami, Zohreh","Ullah, Najeeb",,,,,nxa124430,nimali abeykoon
CHEM,1112,110,13,9,2,1,3,,1,,,,,,,,,,,,"Anka, Fadwa H","Shende, Prapti M",,,,,axk113330,
CHEM,1112,111,19,7,,1,2,1,,,,,,,,,,,,,"Anka, Fadwa H","Polara, Sarthi",,,,,yxh091220,yu huang
CHEM,1112,112,21,7,,,,,,,,,1,1,,,,,,,"Hashami, Zohreh","Iqbal, Nafees",,,,,sgavva,sandhya gavva
CHEM,1112,113,13,6,8,,,1,,,,,,,,,,,1,,"Tripathi, Kiran","Mazhar, Noreen",,,,,nxa124430,nimali abeykoon
CHEM,1112,114,17,7,3,2,,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Umeh, Queensley C",,,,,yxq083000,yanping qin
CHEM,1112,115,10,7,2,4,4,1,,2,,,,,,,,,,,"Huang, Yu","Farvid, Seyedmajid","Iqbal, Nafees",,,,nxa124430,nimali abeykoon
CHEM,1112,116,9,9,2,3,,2,,,,1,,1,2,,,,,,"Abeykoon, Nimali C","Gupta, Rishabh",,,,,yxh091220,yu huang
CHEM,1112,117,20,7,1,1,,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Umeh, Queensley C",,,,,yxq083000,yanping qin
CHEM,1112,118,11,11,4,1,1,2,,,,,,,,,,,,,"Qin, Yanping","Mir Sharifian, Arefehsadat",,,,,nxa124430,nimali abeykoon
CHEM,1112,119,17,8,1,1,2,,,,,,,,,,,,,,"Qin, Yanping","Nayak, Ritika",,,,,axk113330,
CHEM,1112,120,17,7,2,1,1,1,,,,,,,,,,,,,"Abeykoon, Nimali C","Wicherts, Dylan M",,,,,dxd122030,dushanthi dissanayake
CHEM,1112,121,12,11,2,1,1,,3,,,,,,,,,,,,"Gavva, Sandhya R","Santos Fernandez, Regino",,,,,axk113330,
CHEM,1112,122,20,6,2,1,1,,,,,,,,,,,,,,"Anka, Fadwa H","Santos Fernandez, Regino",,,,,dxd122030,dushanthi dissanayake
CHEM,1112,123,21,5,,2,1,,,,,,,,,,,,,,"Qin, Yanping","Mazhar, Noreen",,,,,axk113330,
CHEM,1112,124,21,5,2,1,,,1,,,,,,,,,,,,"Anka, Fadwa H","Polara, Sarthi",,,,,dxd122030,dushanthi dissanayake
CHEM,1112,125,13,11,1,2,1,,,,,,,,,,,,,,"Anka, Fadwa H","Ullah, Najeeb",,,,,axk113330,
CHEM,1112,601,11,10,1,2,2,1,1,1,,,,,1,,,,,,"Sisk, Joshua R","Barnes, Sydney",,,,,sgavva,sandhya gavva
CHEM,1112,602,7,11,2,2,1,1,1,3,,,1,,,,,,,,"Sisk, Joshua R","Chen, Qiwei",,,,,dxd122030,dushanthi dissanayake
CHEM,1112,603,12,6,2,4,2,,1,,1,,,1,1,,,,,,"Sisk, Joshua R","Barnes, Sydney","Chen, Qiwei",,,,nxa124430,nimali abeykoon
CHEM,1112,604,11,10,3,1,2,,1,,,,1,,1,,,,,,"Sisk, Joshua R","Shende, Prapti M",,,,,sdp140230,samitha panangala
CHEM,1116,HN1,7,16,,2,,,,,,,,,,,,,,,"Sibert, John W",,,,,,sibertj,john sibert
CHEM,1311,001,19,20,13,5,13,26,17,22,24,23,6,12,42,,,,13,,"Sra, Amandeep K","Kumari, Sneha",,,,,sgavva,sandhya gavva
CHEM,1312,001,3,14,11,18,10,17,7,13,21,11,14,11,28,,,,3,,"Abeykoon, Nimali C",,,,,,aks057000,amandeep sra
CHEM,1312,002,11,29,22,25,14,26,9,13,16,5,6,,13,,,,5,,"Taylor, Stephanie M",,,,,,sgavva,sandhya gavva
CHEM,1312,003,3,24,10,9,17,19,15,18,24,7,10,6,26,,,,4,,"Dieckmann, Gregg R",,,,,,dieckgr,gregg dieckmann
CHEM,1312,004,14,42,19,14,27,21,16,5,12,1,8,4,9,,,,2,,"Huang, Yu",,,,,,dieckgr,gregg dieckmann
CHEM,1312,005,1,16,15,9,9,19,13,21,27,8,14,7,25,,1,,5,,"Dieckmann, Gregg R",,,,,,yxh091220,yu huang
CHEM,1316,HN1,7,8,,6,1,1,1,2,,,,,,,,,,,"Sibert, John W",,,,,,sibertj,john sibert
CHEM,2233,001,70,45,6,3,1,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Panapitiya, Nimanka P","Tran, Daniel N",,,scortes,sergio cortes
CHEM,2233,002,79,53,9,1,1,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,,scortes,sergio cortes
CHEM,2233,003,60,50,9,1,,,,,,1,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,,dnt019000,daniel tran
CHEM,2233,0W1,205,59,6,4,,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,,snw081000,sumudu wijenayake
CHEM,2237,HN1,14,3,,,,,,,,,,,,,,,,,"Thompson, Christina M","Ehrman, Ryanne N",,,,,cmt120030,christina thompson
CHEM,2323,001,22,11,4,,3,5,3,6,8,5,5,,20,,1,,6,,"Novak, Bruce M",,,,,,npp081000,nimanka panapitiya
CHEM,2323,002,15,11,3,6,6,11,3,13,6,13,8,,26,,1,,6,,"Novak, Bruce M",,,,,,jxa041100,jung mo ahn
CHEM,2324,001,11,23,9,5,8,8,2,2,,,1,,2,,,,,,"Wijenayake, Sumudu N","Li, Baowen",,,,,mci071000,mihaela stefan
CHEM,2325,001,17,26,4,17,9,9,12,9,16,7,7,,10,,,,2,,"Thompson, Christina M","Amini-Harandi, Zahra",,,,,cmt120030,christina thompson
CHEM,2325,002,22,38,14,14,12,8,11,9,4,3,1,,5,,,,4,,"Tran, Daniel N",,,,,,cmt120030,christina thompson
CHEM,2325,003,19,40,8,16,16,9,11,8,8,4,2,,1,,,,2,,"Panapitiya, Nimanka P","Pradhan, Subham",,,,,snw081000,sumudu wijenayake
CHEM,2325,004,12,16,4,14,8,20,13,11,17,8,12,5,,,,,4,,"Ahn, Jung-Mo","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,,scortes,sergio cortes
CHEM,2325,005,3,5,4,10,7,16,11,12,15,11,8,,17,,,,4,,"Cortes, Sergio","Stefan, Mihaela C","Li, Baowen",,,,npp081000,nimanka panapitiya
CHEM,2328,HN1,3,7,1,4,2,1,,,,,,,,,,,,,"Biewer, Michael C","Popa, Marius S",,,,,biewerm,michael biewer
CHEM,2401,001,4,5,2,2,1,2,1,,1,1,,,,,,,,,"Dissanayake, Dushanthi S","Relix, Daniel E",,,,,npp081000,nimanka panapitiya
CHEM,2401,002,1,2,3,2,,1,2,1,,,1,,,,,,,,"Pantano, Paul",,,,,,pantano,paul pantano
CHEM,2401,003,1,2,5,,,2,2,2,1,,,,,,,,,,"Pantano, Paul",,,,,,aks057000,amandeep sra
CHEM,3321,001,3,9,3,4,10,5,,3,3,1,2,,,,,,,,"Torabifard, Hedieh","Aranda, Aidely",,,,,son051000,steven nielsen
CHEM,3322,001,6,3,,6,6,6,,2,2,2,2,,,,,,1,,"Nielsen, Steven O","Tran, Ly T",,,,,son051000,steven nielsen
CHEM,3361,001,2,2,3,,,3,1,,1,,1,,,,,,,,"Boyd, Stefanie D","Akter, Zakia","Yaqub, Muneer O",,,,rmarsh,robert marsh
CHEM,3362,001,,4,2,2,1,,,1,,,1,,,,,,,,"Candas, Mehmet","Reitzer, Lawrence J","Petter, Andrew T","Sunder Singh, Jacqulene Preethi","Soladogun, Adedamola S",,dejong,jeff dejong
CHEM,3471,002,3,4,2,,1,,,,,,,,,,,,,,"Gassensmith, Jeremiah J","Trashi, Orikeda","Howlett, Thomas S",,,,jjg130230,jeremiah gassensmith
CHEM,3472,001,1,,1,3,1,1,,,2,1,3,,,,,,,,"Qin, Yanping","Wang, Ziqi","Igie, Nosakhare F",,,,wgoux,warren goux
CHEM,3472,002,2,4,2,3,,1,,1,,,,,,,,,,,"Hashami, Zohreh","Haque, Syed Fahad Bin","Abbas, Muhammad",,,,wgoux,warren goux
CHEM,4332,001,2,,2,5,4,,,,,,,,,,,,,,"Romiti, Filippo",,,,,,fxr220003,filippo romiti
CHEM,4340,001,,22,,,1,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan
CHEM,4473,001,3,,3,1,1,2,,1,,,,,,,,,,,"Anka, Fadwa H","Brand, Emily J","Beck, Erling","Hildebrand, Dax J",,,wgoux,warren goux
CHEM,4473,002,1,7,,3,2,,1,,1,,,,,,,,,,"Huang, Yu","Beck, Erling","Brand, Emily J","Hildebrand, Dax J",,,yxh091220,yu huang
CHEM,5332,001,,5,1,3,1,,,,,,,,,,,,,,"Romiti, Filippo",,,,,,fxr220003,filippo romiti
CHEM,5340,001,,13,,,,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan
CHEM,6100,001,,,,,,,,,,,,,,,,,,120,"Romiti, Filippo",,,,,,gxm152330,gabriele meloni
CHEM,6389,001,,38,,,,,,,,,,,,,,,,,"Wriedt, Mario",,,,,,balkus,kenneth balkus
CHEM,8V91,024,,,,,,,,,,,,,,,1,,,11,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan
CHIN,1311,001,2,1,1,2,3,,,,2,,1,,,,,,1,,"Ye, Lijing",,,,,,bxc152730,bei chen
CHIN,1312,001,1,5,2,1,3,,,,,,,,,,,,,,"Ye, Lijing",,,,,,bxc152730,bei chen
CLDP,3303,001,4,4,5,1,3,1,1,2,1,,,,2,,,,,,"Klimkowski, Hillary E",,,,,,mjm053000,mandy maguire
CLDP,3305,001,,17,,,10,,,,,,,,1,,,,,,"Jett, Whitney G",,,,,,exw010200,emily touchstone
CLDP,3310,001,,1,1,,2,3,3,1,2,,,1,,,,,1,,"Nelson Taylor, Jackie A",,,,,,exw010200,emily touchstone
CLDP,3310,0W1,,20,,2,2,,1,,,,,,,,,,,,"Bonner, Deborah","Koch, Mia N",,,,,exw010200,emily touchstone
CLDP,3332,001,,7,9,11,8,2,3,1,3,1,1,,1,,,,,,"Drew, Linda M","Redig, Samantha L",,,,,dyb012000,dawn brinkley
CLDP,3338,001,,4,,2,1,1,,1,,,,,,,,,1,,"Tang, Alva","Liu, Yilin",,,,,santrock,john santrock
CLDP,3339,0H1,,4,,1,3,2,,4,1,,,,3,,,,1,,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,,kxh014900,karen huxtable jester
CLDP,3342,501,2,12,6,4,2,4,1,,,,1,,,,,,,,"Bonner, Deborah","Gholap, Neha P",,,,,jwb043000,john barfoot
CLDP,3362,001,8,9,6,3,4,1,3,1,,1,,,,,,,,,"Atchison, Kristin J","Monroe, Anthony J",,,,,cxm056000,candice mills
CLDP,3394,0H1,,14,,,1,,,,,,,,,,1,,2,,"Grant, Meridith G","Holmes, Melanie C",,,,,mga061000,meridith grant
CLDP,4308,001,,9,,,4,,,1,,,,,,,,,,,"Touchstone, Emily W","Cullinan, McKenzie B",,,,,rxr105520,raul rojas villarreal
COMD,6101,0W1,,,,,,,,,,,,,,,,,,15,"Dean, Lucinda L",,,,,,lxl018300,
COMD,6112,0W1,,,,,,,,,,,,,,,,,,20,"Walsh, Diane G",,,,,,dxg022000,diane walsh
COMD,6221,001,,39,46,10,3,1,,,,,,,,,,,1,,"Shembel, Adrianna C",,,,,,lougeay,
COMD,6240,001,,61,,,2,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,,exw010200,emily touchstone
COMD,6308,001,,24,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,,cxd062000,
COMD,6320,001,,25,,,,,,,,,,,,,,,,,"Smith, Irma E","Dean, Lucinda L",,,,,aldridge,michelle aldridge
COMD,6377,001,,22,,,,,,,,,,,,,,,,,"Kenedi, A Helen I","Sale, Felicity F",,,,,kenedi,
COMD,6378,001,,71,,,9,,,1,,,,,,,,,,,"Dean, Lucinda L","Sale, Felicity F",,,,,lxl018300,
COMD,6630,044,,,,,,,,,,,,,,,,,,11,"Walsh, Diane G",,,,,,dxg022000,diane walsh
COMD,6630,064,,,,,,,,,,,,,,,,,,12,"Cokely, Carol G",,,,,,cgc016200,carol cokely
COMD,6630,069,,,,,,,,,,,,,,,,,,11,"Kenedi, A Helen I",,,,,,,a helen kenedi
COMD,6630,144,,,,,,,,,,,,,,,,,,11,"Walsh, Diane G",,,,,,dxg022000,diane walsh
COMD,7208,001,,17,,,,,,1,,,,,,,,,,,"Brown, Allison T",,,,,,aet052000,
COMD,7219,001,,67,,,2,,,,,,,,,,,,,,"Touchstone, Emily W","Sack, Leah R",,,,,exw010200,emily touchstone
COMD,7221,001,,49,,,4,,,,,,,,,,,,,,"Carter, Jessica A",,,,,,jar032000,
COMD,7301,501,,21,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,,jbm014600,
COMD,7307,001,,39,,,2,,,,,,,,,,,,,,"Kenedi, A Helen I",,,,,,kenedi,
COMD,7325,0W1,,13,7,4,2,2,,,,,,,,,,,,,"Mosley, Cornetta",,,,,,thib,linda thibodeau
COMD,7336,001,,18,2,4,2,,,,,,,,,,,,,,"Rollins, Pamela R",,,,,,rollins,pam rollins
COMD,7384,501,,31,,,,,,,,,,,,,,,,,"Lombardi, Christina L",,,,,,tinalee,
COMD,7V56,001,,15,,1,1,,,,,,,,,,,,,,"Su, Lei",,,,,,rxr105520,raul rojas villarreal
COMM,1311,001,6,15,7,13,6,4,2,1,1,3,,,2,,,,,,"Totusek, Patricia F","Mathis, Erik","Williams, Alecia N",,,,blb140430,barbara baker
COMM,1311,002,,2,7,5,5,1,1,1,,,,,2,,,,,,"Baker, Barbara L",,,,,,blb140430,barbara baker
COMM,1311,003,,5,8,3,2,3,,1,,,,,,,,,1,,"Baker, Barbara L",,,,,,pft140030,patricia totusek
COMM,1311,006,11,10,2,,,1,,,,,,,,,,,,,"Totusek, Patricia F",,,,,,bxa161430,bob arnold
COMM,1311,0H1,3,2,3,3,1,,1,1,,,1,,,,,,5,,"Sova, Melodee L",,,,,,aam141730,allison templeton
COMM,1311,0H2,7,14,3,,,,,,,,,,,,,,,,"Davis, Letitia A",,,,,,aam141730,allison templeton
COMM,1311,0H5,16,6,1,,,,,,,,,,,,,,,,"Tanner, Lari J",,,,,,das141230,derek stewart
COMM,1311,0H6,,8,4,1,1,3,3,,,,,,,,,,2,,"Sluder, Jeanne",,,,,,jis081000,jeanne sluder
COMM,1311,0H7,,5,7,4,2,,,3,,1,,,,,,,,,"Sluder, Jeanne",,,,,,jis081000,jeanne sluder
COMM,1311,0W1,3,9,4,3,3,,,,,,,,,,,,2,,"Templeton, Allison A",,,,,,contemp,karen baynham
COMM,1311,0W2,2,7,3,3,1,1,1,1,,1,1,,1,,,,2,,"Templeton, Allison A",,,,,,aam141730,allison templeton
COMM,1311,0W3,15,4,1,2,,,,,,,,,2,,,,,,"Sova, Melodee L",,,,,,aam141730,allison templeton
COMM,1311,0W4,3,7,1,3,,,2,1,,,,,3,,,,4,,"Sova, Melodee L",,,,,,ljt130130,lari tanner
COMM,1311,0W5,4,12,3,1,1,1,,1,,,,,,,,,,,"Totusek, Patricia F",,,,,,exh150830,emily honea
COMM,1311,0W6,5,6,4,2,1,,,,,,,,1,,,,1,,"Vazzi, Lisa",,,,,,exh150830,emily honea
COMM,1311,0W7,5,8,3,1,1,,2,,,,,,,,,,3,,"Vazzi, Lisa",,,,,,myg140030,mona gregory
COMM,1311,0W8,7,4,2,2,2,2,,,,1,,,2,,,,1,,"Tanner, Lari J",,,,,,mls230004,melodee sova
COMM,1311,0W9,7,7,3,1,1,1,2,,,,,,1,,,,,,"Williams, Alecia N",,,,,,ebc051000,eric carlson
COMM,1311,5W1,5,7,2,2,2,,,1,,,,,2,,1,,,,"Fraley, James M",,,,,,exh150830,emily honea
COMM,1315,0H1,20,8,1,1,,,,,,,,,,,,,,,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,0H2,1,4,8,2,2,,,1,2,,,1,6,,,,2,,"Sova, Melodee L",,,,,,mas130030,michael saenz
COMM,1315,0H3,,1,7,3,2,,,,1,1,1,,3,,,,,,"Aranda, Johnson",,,,,,sxh021200,scott herndon
COMM,1315,0H4,2,3,3,3,1,,,1,1,,,,5,,,,,,"Aranda, Johnson",,,,,,sxh021200,scott herndon
COMM,1315,0H5,5,4,4,2,1,1,2,2,,,,,2,,,,,,"Skiles, Bradley W",,,,,,jxa190020,johnson aranda
COMM,1315,0H6,,1,6,6,2,1,2,2,1,1,,,,,,,1,,"Sova, Melodee L",,,,,,mxb210046,mike bromberg
COMM,1315,0H7,3,11,4,2,1,,1,1,,,,,,,,,,,"Templeton, Allison A",,,,,,bws150030,bradley skiles
COMM,1315,0H8,3,10,5,3,1,,1,,,,,,,,,,,,"Templeton, Allison A",,,,,,bws150030,bradley skiles
COMM,1315,0H9,3,1,3,1,2,1,1,,1,,2,,4,,,,1,,"Lingo, Kathy P",,,,,,mxb210046,mike bromberg
COMM,1315,0W1,10,6,3,2,,1,1,,,,,,,,,,,,"Cannon, Charles",,,,,,jxw174630,jason warren
COMM,1315,0W2,1,8,5,3,,,,,,,,,3,,,,2,,"Cannon, Charles",,,,,,cxc190014,charles cannon
COMM,1315,0W3,,1,2,8,4,2,1,,,,1,,3,,,,1,,"Bromberg, Mike",,,,,,bws150030,bradley skiles
COMM,1315,0W4,1,5,3,2,2,1,,,1,,1,,5,,,,2,,"Bromberg, Mike",,,,,,cxc190014,charles cannon
COMM,1320,001,,2,2,1,1,,2,2,,,,,,,,,,,"Baker, Barbara L",,,,,,mls230004,melodee sova
COMM,3340,001,6,4,2,,,,1,,,,,,,,,,,,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,4305,0W1,,10,5,3,1,,1,,1,,,,2,,,,,,"Schlobohm, Maribeth L",,,,,,mls077000,maribeth (betsy) schlobohm
COMM,4360,0H1,3,4,3,,3,,,,,,,,,,,,1,,"King, Carie S",,,,,,cxl085200,carie king
CRIM,1301,001,,10,13,15,12,8,5,4,3,,,,4,,,,,,"Escobedo, Allison E",,,,,,tmb021000,timothy bray
CRIM,1301,0W1,2,11,11,2,12,12,1,6,2,,,1,5,,,,,,"Harris, Michelle N","Karmakar, Anasuya",,,,,gxc097120,galia cohen
CRIM,1307,001,10,14,15,4,7,9,6,2,1,1,,,2,,,,2,,"Hull, Kerrie Ann",,,,,,dpb062000,denise boots
CRIM,1307,0W1,17,20,18,6,9,8,1,,,1,,,,,,,,,"Vasquez, Arthur G","Mcchriston, Marvin",,,,,tvk071000,tomislav kovandzic
CRIM,2306,501,2,8,3,1,1,,2,,3,,,,2,,,,1,,"Duke, Clifford",,,,,,cxd230042,
CRIM,2313,0W1,11,17,6,5,5,,4,,2,,,,1,,,,,,"Hong, Sunmin",,,,,,rwt092000,robert taylor
CRIM,2316,0W1,6,14,,5,3,,3,4,,,1,,1,,,,,,"Van Blarcum, Lauren N",,,,,,peo091000,elmer polk
CRIM,2317,0W1,4,18,11,3,4,4,1,3,3,,,,2,,,,,,"Worrall, John L","Lee, Jaebom",,,,,peo091000,elmer polk
CRIM,3300,0W1,2,29,13,2,11,1,4,6,,,2,1,3,,,,1,,"Worrall, John L","Puddy, Haley N",,,,,jlw064000,john worrall
