Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
ACCT,2301,001,12,6,1,7,3,2,5,2,,4,1,,2,,,,1,,"Kobilov, Botir","Zhang, Ye",,,,,yxh136230,yaqin hu
ACCT,2301,002,7,5,5,6,1,6,2,1,,2,,,1,,,,3,,"Chen, Hangu",,,,,,mha100020,mine aksu
ACCT,2301,003,11,4,4,6,4,4,2,2,,,,,3,,,,,,"Liu, Ruichao",,,,,,lxh110020,liya hou
ACCT,2301,004,6,4,6,10,2,5,1,1,1,,,,1,,,,1,,"Ai, Lanru",,,,,,mha100020,mine aksu
ACCT,2301,005,8,8,9,1,11,8,5,5,,,3,2,3,,,,1,,"Huang, Ying","Tazhibayev, Galymzhan",,,,,zxf140730,zhongwen fan
ACCT,2301,006,28,7,5,6,3,5,,2,3,2,1,1,3,,,,1,,"Huang, Junfan","Lipinski, Alisa A",,,,,hxk130930,hoyoun kyung
ACCT,2301,007,8,6,7,4,4,,2,3,2,2,,,1,,,,1,,"Shivaani, MV",,,,,,xxz142230,xiaolu zhou
ACCT,2301,008,24,7,10,6,3,4,4,2,,1,,1,3,,,,1,,"Huang, Junfan","Lipinski, Alisa A",,,,,yxj131330,youngki jang
ACCT,2301,009,7,6,7,8,8,6,8,2,1,2,1,1,1,,,,1,,"Siano, Federico","Nguyen, Mary M",,,,,sxm079200,stanimir markov
ACCT,2301,010,6,11,7,3,8,9,6,11,,,1,1,3,,,,1,,"Huang, Ying","Tazhibayev, Galymzhan",,,,,mxl120531,meng li
ACCT,2301,011,8,7,7,8,7,4,2,3,4,4,,2,2,,,,1,,"Siano, Federico","Nguyen, Mary M",,,,,mxl120531,meng li
ACCT,2301,012,26,11,8,5,1,3,4,3,,1,1,,2,,,,,,"Huang, Junfan","Lipinski, Alisa A",,,,,jxh176930,jiapeng he
ACCT,2301,013,9,10,4,6,6,1,5,3,1,3,3,2,4,,,,4,,"Kobilov, Botir","Zhang, Ye",,,,,fxs220013,federico siano
ACCT,2301,014,9,6,8,13,5,3,6,,3,3,1,1,1,,,,1,,"Siano, Federico","Nguyen, Mary M",,,,,fxs220013,federico siano
ACCT,2301,501,3,2,3,4,5,5,2,4,3,3,2,,1,,,,2,,"Zhou, Junfei",,,,,,sxs110431,sharif esfahani
ACCT,2301,502,5,10,5,5,3,3,3,,,,1,,2,,,,,,"Shivaani, MV",,,,,,fxm200017,mv shivanni
ACCT,2301,HON,12,12,8,4,7,4,5,2,1,,2,1,,,,,1,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,amybass,amy troutman
ACCT,2302,001,1,8,,4,6,,1,5,,2,2,1,7,,,,3,,"Zolton, Kathy","Mogesie, Rahel G",,,,,jpb063000,john barden
ACCT,2302,002,4,15,,2,14,,1,8,,1,1,2,3,,,,4,,"Zolton, Kathy","Mogesie, Rahel G",,,,,kxz121730,kathy zolton
ACCT,2302,003,14,6,3,9,5,4,8,2,4,1,,1,,,,,3,,"Copat, Rafael","Mariano, Dylan N",,,,,kxz121730,kathy zolton
ACCT,2302,004,15,9,4,11,2,4,3,5,2,,1,3,,,,,,,"Copat, Rafael","Mariano, Dylan N",,,,,jpb063000,john barden
ACCT,2302,005,3,14,6,5,11,3,4,3,,2,,,2,,,,6,,"Natarajan, Ramachandran","Parupati, Sunil K",,,,,jpb063000,john barden
ACCT,2302,006,19,6,6,4,6,5,8,1,,2,1,,,,,,2,,"Copat, Rafael","Mariano, Dylan N",,,,,zxd051000,zhonglan dai
ACCT,2302,007,23,5,7,3,7,5,1,2,1,,2,3,,,,,1,,"Kim, Tae Wook","Banik, Dipta",,,,,srp065000,stephanie poindexter swaim
ACCT,2302,501,18,3,5,6,6,7,,1,2,1,1,1,2,,,,1,,"Kim, Tae Wook","Banik, Dipta",,,,,cah041000,christopher hess
ACCT,3101,PPA,,,,,,,,,,,,,,75,,,,,"Bortz, Tiffany A","Goel, Simran",,,,,amybass,amy troutman
ACCT,3312,001,12,16,10,5,7,2,6,,,,1,,,,,,,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson
ACCT,3322,001,3,3,3,5,10,2,2,6,,,2,,3,,,,3,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,goodrich,mary beth goodrich
ACCT,3331,001,16,8,4,12,4,5,4,3,,2,,,,,,,2,,"Zhou, Yibin","Kwon, Yeongmin",,,,,rlf092000,rebecca files
ACCT,3331,002,,16,,,18,,,20,,,3,,1,,,,1,,"Zhang, Yuan","Tazhibayev, Galymzhan",,,,,rlf092000,rebecca files
ACCT,3331,003,9,5,4,6,2,8,5,5,,6,4,,2,,,,3,,"Zhou, Yibin","Kwon, Yeongmin",,,,,yxz066000,yibin zhou
ACCT,3331,501,2,4,1,4,7,6,5,12,5,1,1,,,,,,2,,"Solcher, Steven J","Lipinski, Alisa A",,,,,yxz122931,yuan zhang
ACCT,3332,001,8,7,2,,10,,6,2,2,1,2,6,2,,,,5,,"Bortz, Tiffany A","Goel, Simran",,,,,tabortz,tiffany bortz
ACCT,3332,501,,1,2,,2,2,2,4,5,,,2,1,,,,,,"Kromer, Jeffrey R","Goel, Simran",,,,,tabortz,tiffany bortz
ACCT,3332,PPA,17,12,5,8,11,2,4,5,1,5,3,3,2,,1,,,,"Bortz, Tiffany A","Goel, Simran",,,,,tabortz,tiffany bortz
ACCT,3341,001,2,13,7,14,11,4,5,,,,,,1,,,,3,,"Natarajan, Ramachandran","Parupati, Sunil K",,,,,nataraj,ramachandra natarajan
ACCT,3341,501,1,5,4,6,9,5,5,3,5,,,,2,,,,3,,"Natarajan, Ramachandran","Parupati, Sunil K",,,,,srp065000,stephanie poindexter swaim
ACCT,3350,001,7,6,13,6,8,1,,1,,,,,1,,,,3,,"Solcher, Steven J","Lipinski, Alisa A",,,,,sjs107020,steven solcher
ACCT,3350,501,,6,7,5,12,9,6,3,2,3,,,2,,,,,,"Frost, Sandra M","Lipinski, Alisa A",,,,,jpg140630,john gamino
ACCT,4301,501,2,,2,4,1,6,3,1,1,2,3,1,1,,,,,,"Hagen, John","Patel, Sakshi Jayesh",,,,,jch013200,john hagen
ACCT,4302,PP2,,8,15,15,1,1,,,,,,,,,,,,,"Markov, Stanimir G","Kim, Jongha",,,,,sxm079200,stanimir markov
ACCT,4302,PPA,,10,10,11,5,3,,,,,,,,,,,,,"Markov, Stanimir G","Kim, Jongha",,,,,sxm079200,stanimir markov
ACCT,4334,001,,10,,,20,,,12,1,,1,,,,,,1,,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,4334,501,,5,,,9,,,6,1,,1,,2,,,,,,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,4334,PPA,,23,,,42,,,10,,,2,,1,,,,,,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,4336,001,6,2,9,11,7,5,3,2,,,,,2,,,,1,,"Solcher, Steven J","Lipinski, Alisa A",,,,,rxb073100,richard bowen
ACCT,4337,501,2,1,2,1,4,8,2,3,2,2,2,,3,,,,,,"Ballew, Gregory","Mogesie, Rahel G",,,,,jan170230,joseph nketia
ACCT,4340,001,23,9,3,2,,,3,1,,,1,1,1,,,,1,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson
ACCT,4342,001,4,6,7,8,9,1,1,2,1,,1,,,,,,1,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson
ACCT,4342,501,,1,4,3,3,2,6,1,,,1,,,,,,,,"Kromer, Jeffrey R","Goel, Simran",,,,,jxj091000,jennifer johnson
ACCT,6202,0W1,,7,14,9,10,9,4,4,,,,,,,,,1,,"Janakiraman, Surya N","Banik, Dipta",,,,,suryaj,surya janakiraman
ACCT,6202,GW1,,10,3,3,1,,,2,,,,,1,,,,1,,"Sadka, Gil",,,,,,gxs143630,gil sadka
ACCT,6291,S91,,35,,,33,,,2,,,,,2,,,,,,"Zolton, Kathy",,,,,,kxz121730,kathy zolton
ACCT,6301,001,,14,8,29,,,6,,,,,,,,,,,,"Li, Ningzhong","Kim, Jongha",,,,,geb011100,gregory ballew
ACCT,6301,0W1,,11,13,7,4,6,2,,,,,,3,,,,6,,"Ali, Ashiq","Kwon, Yeongmin",,,,,axa042200,ashiq ali
ACCT,6301,501,,4,17,14,11,5,1,3,,,,,2,,,,2,,"Ballew, Gregory","Mogesie, Rahel G",,,,,lxg152230,lale guler
ACCT,6301,CH1,,28,1,,,,,,,,,,,,,,,,"Barden, John P",,,,,,jpb063000,john barden
ACCT,6301,GW1,,17,5,3,,1,,,,,,,1,,,,,,"Barden, John P",,,,,,jpb063000,john barden
ACCT,6301,MBC,,35,6,1,,2,,1,,,,,,,,,,,"Radhakrishnan, Suresh","Zhang, Ye",,,,,sradhakr,suresh radhakrishnan
ACCT,6301,MBP,,20,,5,2,,,,,,,,,,,,3,,"Radhakrishnan, Suresh","Zhang, Ye",,,,,sradhakr,suresh radhakrishnan
ACCT,6301,X01,,7,5,4,2,1,1,,,,,,,,,,2,,"Ali, Ashiq","Kwon, Yeongmin",,,,,axa042200,ashiq ali
ACCT,6305,002,,5,5,9,3,2,3,,,,,,1,,,,1,,"Li, Ningzhong","Kim, Jongha",,,,,nbo150030,naim ozel
ACCT,6305,501,,11,6,13,4,5,3,,,,,,,,,,,,"Li, Ningzhong","Kim, Jongha",,,,,nbo150030,naim ozel
ACCT,6320,0W1,,2,3,3,2,1,2,,,,,,,,,,,,"Cavusoglu, Huseyin","Li, Baorui",,,,,huseyin,huseyin cavusoglu
ACCT,6321,S01,,4,2,4,,,,,,,,,,,,,1,,"Scott, James",,,,,,jas076100,james scott
ACCT,6330,501,,15,,4,16,,,10,,,,,4,,,,1,,"Cready, William M","Parupati, Sunil K",,,,,wxp042000,wenjin pang
ACCT,6331,501,,7,11,9,8,6,2,2,,,,,1,,,,,,"Janakiraman, Surya N","Banik, Dipta",,,,,nataraj,ramachandra natarajan
ACCT,6332,5W1,,9,,,9,,,1,,,,,1,,,,,,"Zolton, Kathy","Yayvak, Berk",,,,,kxz121730,kathy zolton
ACCT,6333,501,,14,,,11,,,4,,,,,,,,,1,,"Zolton, Kathy","Yayvak, Berk",,,,,kxz121730,kathy zolton
ACCT,6333,PPA,,20,,,11,,,3,,,,,,,,,1,,"Zolton, Kathy","Yayvak, Berk",,,,,kxz121730,kathy zolton
ACCT,6334,0W1,,15,,,5,,,2,,,,,,,,,,,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,6335,0W1,,19,10,2,12,3,2,2,,,,,1,,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,amybass,amy troutman
ACCT,6336,501,,11,7,7,4,,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello
ACCT,6341,0W1,,24,4,6,9,1,,,,,,,,,,,,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,goodrich,mary beth goodrich
ACCT,6344,0W1,,11,17,7,8,2,3,1,,,,,,,,,1,,"Gurun, Umit G","Yayvak, Berk",,,,,ugg041000,umit gurun
ACCT,6344,PPA,,20,37,2,,1,,,,,,,,,,,,,"Gurun, Umit G","Yayvak, Berk",,,,,ugg041000,umit gurun
ACCT,6345,5W1,,4,4,2,1,,,,,,,,,,,,2,,"Janakiraman, Surya N","Banik, Dipta",,,,,suryaj,surya janakiraman
ACCT,6350,501,,15,14,5,,,,,,,,,,,,,,,"Solcher, Steven J","Lipinski, Alisa A",,,,,jpg140630,john gamino
ACCT,6350,S01,,3,4,1,2,,,,,,,,,,,,,,"Frost, Sandra M","Lipinski, Alisa A",,,,,,sandra frost
ACCT,6353,501,,6,16,9,1,,,,,,,,,,,,,,"Solcher, Steven J","Lipinski, Alisa A",,,,,jpg140630,john gamino
ACCT,6354,501,,12,1,1,4,5,3,5,,,,,1,,,,,,"Hanna, Dave T",,,,,,whw041000,william wilson
ACCT,6374,0W1,,9,16,7,4,,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello
ACCT,6380,501,,4,11,3,6,,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello
ACCT,6383,501,,3,,3,13,2,,,,,,,,,,,1,,"Bracy, Dana",,,,,,dxb016100,dana bracy
ACCT,6386,001,,33,13,4,7,3,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello
ACCT,6392,501,,5,3,3,4,,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello
ACN,5312,001,,3,3,4,5,2,,,,,,,,,,,1,,"Fearon, Danielle","Leung, Carole",,,,,dxf220005,danielle fearon
ACN,5312,002,,3,7,1,5,,,1,,,,,,,,,1,,"Fearon, Danielle","Latteri, Christopher W",,,,,dxf220005,danielle fearon
ACN,6323,001,,12,,,,,,,,,,,,,,,,,"Rennaker, Robert L",,,,,,rlr091000,robert rennaker
ACN,6330,001,,9,5,2,3,1,,1,,,,,,,,,1,,"Guo, Jiahui",,,,,,otoole,alice otoole
ACN,6338,001,,18,,,7,,,,,,,,1,,,,,,"Sultana, Rukhsana",,,,,,kmk082000,kristen kennedy
ACN,6340,001,,,3,2,,1,1,4,,,,,,,,,7,,"Gu, Zirong",,,,,,sxm127330,steven mcwilliams
ACN,6341,0H1,,18,1,,,,,,,,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick
ACN,6345,001,,4,3,1,1,1,,,,,,,1,,,,,,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez
ACN,6346,001,,22,,,5,,,1,,,,,,,,,1,,"Tavares Ferreira, Diana M",,,,,,tres,lucien thompson
ACN,6348,501,,8,1,,1,,,,,,,,,,,,,,"Golden, Richard M",,,,,,golden,richard golden
ACN,6373,0W1,,26,,1,2,,,,,,,,,,,,1,,"Jaquez, Kathryn M",,,,,,kmo053000,
ACN,6395,001,,14,,,11,,,4,,,,,1,,,,,,"Wig, Gagandeep S",,,,,,fxf013100,francesca filbey
ACN,6V71,013,,,,,,,,,,,,,,,,,1,9,"Golden, Richard M",,,,,,golden,richard golden
ACN,6V81,0H1,,5,3,3,1,,,,,,,,,,,,1,,"Maqbool, Mohsin",,,,,,mxm210090,mohsin maqbool
ACN,7364,001,,4,4,3,,,,,,,,,,,,,,,"Rugg, Michael D",,,,,,mdr104020,michael rugg
ACTS,4303,001,1,2,1,1,1,1,3,2,2,1,1,,1,,,,,,"Humphreys, Natalia","Makhijani, Neha","Liu, Jingzhou",,,,nxm165130,neha makhijani
ACTS,4304,001,2,1,1,2,3,4,2,,2,,,1,,,,,,,"Humphreys, Natalia","Zhao, Kun",,,,,nah103020,natalia humphreys
ACTS,4307,001,4,9,3,2,,,,1,,,,,,,,,,,"Hong, Liang","Thomas, Yaga S",,,,,lxh019000,liang hong
ACTS,4308,001,3,1,2,3,,2,,1,2,2,,2,6,,,,,,"Humphreys, Natalia","Makhijani, Neha","Yang, Haopeng",,,,nah103020,natalia humphreys
AHST,1304,001,23,28,31,7,4,5,2,6,2,1,,,1,,,,2,,"McDonald, Jacquelyn D","Dolatyari, Mahdi","Morgan, George D",,,,dgoode,dianne goode
AHST,1304,002,22,23,33,7,8,6,3,2,1,1,,,5,,,,3,,"McDonald, Jacquelyn D","Khoshniat, Ahmad","Harper, Joseph E",,,,dgoode,dianne goode
AHST,2331,001,22,48,31,22,13,13,5,6,2,,2,1,10,,,,3,,"Rosen, Mark S","Razzaque, Farzana A","Esmail, Fatima N","Kang, Kyul","Ghahari Kermani, Arash",,djd011500,debra dewitte
AHST,2331,HN1,,14,8,2,,,,,,,,,,,,,,,"Rosen, Mark S",,,,,,axh190029,amy hofland
AHST,2331,HN2,7,14,,1,1,,,,,,,,,,1,,,,"Hofland, Amy L",,,,,,axh190029,amy hofland
AHST,3320,001,,2,4,2,11,3,1,3,,,,,,,,,,,"Doss, Erika",,,,,,aha180002,ali alibhai
AHST,3320,002,15,11,2,3,5,1,,,,,,,2,,,,,,"Alibhai, AliAsgar H",,,,,,aha180002,ali alibhai
AHTC,1100,001,,22,,,2,,,,,,1,,1,,,,,,"Hasan, Nasreen",,,,,,jcr210003,
AHTC,1100,002,16,5,,1,4,3,,,2,,,1,1,,,,,,"Crabtree, Jacob D",,,,,,cch170030,
AHTC,1100,003,1,2,2,4,1,,2,1,,,1,,1,,,,,,"Roberts, Jazzmyn C",,,,,,jdc210005,
AHTC,1100,004,16,2,5,3,,1,,2,1,,,,2,,,,,,"Lara, Cynthia C",,,,,,nxh080100,nasreen hasan
AHTC,1100,005,19,3,2,2,3,1,,3,,,,1,2,,,,,,"Marroquin, Irene",,,,,,kah111020,kelley henderson
AHTC,1100,0L1,15,,1,1,1,1,,,,1,1,,2,,,,,,"Lara, Cynthia C",,,,,,cch170030,
AHTC,1100,0L2,9,,,3,3,4,,,,1,1,,2,,,,,,"Marroquin, Irene",,,,,,kah111020,kelley henderson
AHTC,1100,0L3,5,8,3,4,2,1,2,4,,,,,5,,,,,,"Roberts, Jazzmyn C",,,,,,jcr210003,
AMS,2300,001,15,6,4,3,2,1,3,,,,,,,,1,,,,"Hammonds, Kyle",,,,,,nxp174730,neall pogue
AMS,2341,001,1,9,16,11,15,4,,2,,,,,7,,,,2,,"Naqvi, Syed K",,,,,,lxw163630,larissa werhnyak
AMS,2341,HN1,,11,5,2,3,,,,,,,,,,,,,,"Smith, Erin",,,,,,erins,erin smith
AMS,3316,0W1,16,8,4,1,3,3,1,1,1,,,,5,,1,,3,,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead
AMS,4300,5H1,4,3,1,4,,,1,,1,,,,,,,,,,"Ross, Alyssa N",,,,,,anr161130,alyssa ross
AMS,4305,5H1,,2,1,6,2,,,,,,,,,,,,,,"Cotton, Scott C",,,,,,sxc024200,scott cotton
AMS,4379,0W1,10,9,4,,1,1,,2,,,,,,,1,,,,"Winstead, Elizabeth L",,,,,,jxh100220,jennifer hudson
ANGM,2303,001,14,20,27,15,9,5,2,1,3,1,1,,,,,,,,"Grieshaber, Amy","Kerr, Rachel T","Akalkotkar, Uma G",,,,axg230118,amy grieshaber
ANGM,2303,002,21,33,23,12,5,1,2,1,1,,,,,,,,,,"Grieshaber, Amy","Ahr, Allanah G","Fernandez, Daniel S",,,,axg230118,amy grieshaber
ANGM,2305,0W1,14,19,15,9,5,8,6,2,3,1,1,,13,,,,3,,"Lim, Fengjie","Cressman, Benjamin I","Lam, Vy",,,,fxl200000,fengjie lim
ANGM,2309,0W1,24,18,1,,,2,,1,,,,,1,,,,1,,"Fechter, Todd A","Wood, Lorin W",,,,,txg121730,troy griffin
ANGM,2309,0W2,6,4,12,4,4,6,1,,2,1,,3,4,,,,1,,"Griffin, Troy","Khamsehnezhad, Mozhdeh",,,,,txg121730,troy griffin
ANGM,2310,0H1,118,30,34,24,10,8,3,4,7,5,2,2,33,,,,13,,"Salter, Monika M","Cabrera, Michael A","Wheeler, Jonathan M","Bess, Michael C","Kusupati, Anish C","Abri, Zeinab",mxs176131,monika salter
ANGM,2315,001,10,14,25,19,7,15,4,,1,3,,1,,,,,,,"Veras de Souza, Christine","Plueger, Michael F",,,,,cxv180000,christine veras de souza
ANGM,2335,001,16,4,3,2,1,,,,,1,,,1,,,,,,"Marks, David",,,,,,dem160430,david marks
ANGM,2345,001,3,6,6,2,2,2,,,4,1,,,3,,,,1,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ANGM,2345,002,5,,8,5,3,2,2,,2,,,,2,,,,,,"Marks, David",,,,,,dem160430,david marks
ANGM,2345,003,5,6,7,3,1,1,,1,1,1,,,3,,,,1,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ANGM,2345,004,2,7,6,4,3,,,1,1,,,,2,,,,1,,"Marks, David",,,,,,dem160430,david marks
ANGM,3304,001,1,3,4,1,5,1,1,,,,,,2,,,,1,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner
ANGM,3305,001,,3,8,7,,3,2,,2,,,,3,,,,2,,"Caldwell, Bryon A","Subochev, Andrei",,,,,exd190010,elham doust haghighi
ANGM,3305,002,,,5,8,5,6,1,2,1,,,,2,,,,,,"Caldwell, Bryon A","Gutierrez, Joseph W",,,,,bac190003,bryon caldwell
ANGM,3306,001,5,7,12,1,,2,,1,,,1,,1,,,,,,"Price, Jeffrey T",,,,,,mxs176131,monika salter
ANGM,3306,002,2,4,7,6,5,,1,,1,1,1,,2,,,,,,"Khamnouane, Singkham",,,,,,esp041000,elizabeth boyd
ANGM,3307,001,1,6,12,4,1,2,2,1,,,,,1,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord
ANGM,3308,001,,3,3,1,6,3,2,3,1,1,1,,2,,,,3,,"Johnson, Casey A",,,,,,caj150430,casey johnson
ANGM,3308,002,,5,3,1,1,2,1,4,1,1,,1,3,,,,4,,"Johnson, Casey A",,,,,,caj150430,casey johnson
ANGM,3310,001,1,3,6,4,5,4,1,,1,,,,2,,,,1,,"Lim, Fengjie",,,,,,fxl200000,fengjie lim
ANGM,3311,001,,,1,3,3,4,2,1,1,1,,,3,,,,,,"Lim, Fengjie",,,,,,caj150430,casey johnson
ANGM,3311,002,,4,,2,6,1,1,1,,,,,1,,,,1,,"Johnson, Casey A",,,,,,fxl200000,casey johnson
ANGM,3312,101,2,1,5,2,2,,1,1,1,1,1,,,,1,,1,,"Salter, Monika M",,,,,,mxs176131,monika salter
ANGM,3313,001,1,5,5,2,3,1,1,1,,,,,,,,,,,"McComber, Sean J","Piantino, Raquel C",,,,,sxm129130,sean mccomber
ANGM,3315,001,5,2,11,5,2,3,1,,,,,1,1,,,,,,"Grieshaber, Amy",,,,,,axg230118,amy grieshaber
ANGM,3321,001,1,4,3,1,1,5,,,1,,,,1,,,,1,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner
ANGM,3330,001,14,3,2,,,,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord
ANGM,3338,001,3,5,13,3,3,,,,1,,,,2,,,,,,"Griffin, Troy","Clarke-Gaar, Alissa C",,,,,txg121730,troy griffin
ANGM,3338,501,13,4,,3,1,,1,1,2,,,,3,,,,2,,"Chaudhary, Anisha",,,,,,axc145530,
ANGM,3346,001,13,5,3,3,,,,,1,,1,,2,,1,,,,"Marks, David",,,,,,dem160430,david marks
ANGM,3347,001,6,6,,1,2,1,,,,,,,,,,,,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ANGM,3365,001,11,11,4,,1,3,,,,,,,,,,,,,"Christopher, Timothy V","Schoonover, Richard",,,,,khimbar,timothy christopher
ANGM,3365,002,6,9,10,3,2,,,,,,,,,,,,,,"Christopher, Timothy V","Schoonover, Richard",,,,,khimbar,timothy christopher
ANGM,3366,001,15,2,6,3,4,1,,,,,,,1,,,,,,"Irby, Cameron L",,,,,,cli170000,
ANGM,3367,001,2,,5,9,7,2,2,1,,,,,2,,,,,,"Murray, Jack A",,,,,,jam130530,jack murray
ANGM,3367,002,15,5,,2,1,1,,,,,2,,4,,,,,,"Ayres, Cameron M",,,,,,tml062000,timothy lewis
ANGM,3368,002,1,2,1,2,2,2,2,2,1,,1,,3,,,,,,"Porritt, Joseph L",,,,,,fxl200000,joseph porritt
ANGM,3368,0W1,2,3,3,5,3,,,,1,1,,,1,,,,,,"Chandler, Adam W",,,,,,awc051000,adam chandler
ANGM,3369,001,,27,3,,1,,,,,,1,,2,,,,,,"Evans, Monica J",,,,,,mevans,monica evans
ANGM,3370,001,14,3,6,3,,,2,1,,,,,1,,,,,,"Lewis, Timothy M","Obuobi, Samra",,,,,tml062000,timothy lewis
ANGM,3370,002,8,8,4,,1,2,1,,,1,,,3,,,,2,,"Lewis, Timothy M",,,,,,jxp220037,jeff price
ANGM,3372,001,6,13,,,5,,,3,,,,,2,,,,,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ANGM,3373,101,13,,,,,,,,,,,,,,,,,,"Marks, David",,,,,,dem160430,david marks
ANGM,4305,001,,,3,3,5,5,,1,,,1,,,,,,1,,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell
ANGM,4305,501,5,2,4,,6,1,1,,,,,,,,,,,,"Manriquez, Robert J",,,,,,rjm107020,
ANGM,4306,001,2,4,6,3,5,,1,,,,,,1,,,,2,,"Khamnouane, Singkham",,,,,,esp041000,elizabeth boyd
ANGM,4309,001,,7,1,2,4,2,1,,,1,,,1,,,,,,"Gardner, Frederick",,,,,,sxm129130,sean mccomber
ANGM,4310,501,10,9,5,6,,,,,,,,,,,,,,,"Buxkamper, Adam M",,,,,,amb047000,
ANGM,4312,001,2,7,5,1,1,,,,,,,,3,,,,,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane
ANGM,4313,001,,1,2,3,,3,3,1,,,1,,2,,,,2,,"Lim, Fengjie",,,,,,fxl200000,fengjie lim
ANGM,4317,001,,19,,,,,,,,,,,,,,,,,"Salter, Monika M",,,,,,caj150430,casey johnson
ANGM,4317,002,,19,,,,,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord
ANGM,4319,002,,10,,,,,,,,,,,,,,,,,"Salter, Monika M","Johnson, Casey A",,,,,mxs176131,monika salter
ANGM,4321,001,7,9,3,,,,,,,,,,,,,,,,"Khamnouane, Singkham",,,,,,esp041000,elizabeth boyd
ANGM,4322,001,5,3,,,,,,1,1,,,,,,,,,,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza
ANGM,4350,001,2,6,1,,,,,,,,,,1,,,,,,"McComber, Sean J","Fechter, Todd A","Prado, Jordan B",,,,sxm129130,sean mccomber
ANGM,4365,001,8,6,1,1,,1,,,,1,,,,,,,1,,"Christopher, Timothy V",,,,,,khimbar,timothy christopher
ANGM,4365,002,11,2,3,,1,,,,,1,,,,,,,1,,"Christopher, Timothy V",,,,,,khimbar,timothy christopher
ANGM,4367,001,2,2,5,5,6,1,4,,2,,,,2,,,,1,,"Chandler, Adam W",,,,,,awc051000,adam chandler
ANGM,4368,001,4,6,5,3,2,3,2,2,,1,,,2,,,,,,"Chandler, Adam W",,,,,,awc051000,adam chandler
ANGM,4370,101,4,2,6,1,1,4,,1,,,,,,,,,,,"Lewis, Timothy M",,,,,,tml062000,timothy lewis
ANGM,4373,001,,3,4,3,4,,1,1,,,,,2,,,,1,,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell
ANGM,4376,001,17,,,,,,,,,,,,,,,,,,"Lewis, Timothy M",,,,,,tml062000,timothy lewis
ANGM,4376,002,15,1,,,,,,,,,,,,,,,,,"Chandler, Adam W","Kim, Da Hyun",,,,,awc051000,adam chandler
ANGM,4379,001,4,5,1,,1,2,4,,,,,,,,,,,,"Gardner, Frederick",,,,,,jxp220037,jeff price
ANGM,4379,002,5,3,4,,2,,,,,,,,2,,,,2,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner
ANGM,6305,001,,2,6,1,1,,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord
ANGM,6312,001,,5,5,,,,,,,,,,,,,,,,"Griffin, Troy",,,,,,txg121730,troy griffin
ANGM,6313,001,,11,,,,,,,,,,,,,,,1,,"Fechter, Todd A",,,,,,taf051000,todd fechter
ANGM,6316,001,,7,1,1,,,,,,,,,,,,,1,,"Salter, Monika M",,,,,,mxs176131,monika salter
